fd,model,loss,window,lr,hp,seed,val_rmse,test_rmse,nasa,sec
FD002,patchtst,mse,30,0.001,"patch10,stride5,d_model64,layers2,revinFalse",7,15.185,14.096,829.1,82.5
FD002,patchtst,asym,30,0.0005,"patch10,stride5,d_model64,layers2,revinFalse",42,14.563,13.476,744.8,137.1
FD002,patchtst,mse,30,0.0005,"patch10,stride5,d_model64,layers3,revinTrue",7,16.978,17.761,1629.2,192.4
FD002,patchtst,asym,50,0.001,"patch10,stride5,d_model64,layers3,revinTrue",42,13.984,18.441,3139.2,260.5
FD002,patchtst,mse,50,0.001,"patch10,stride5,d_model64,layers3,revinFalse",7,13.341,14.46,788.4,172.4
FD002,patchtst,asym,50,0.0005,"patch10,stride5,d_model64,layers3,revinFalse",42,12.833,13.432,662.1,186.1
FD002,patchtst,mse,50,0.0005,"patch10,stride5,d_model128,layers2,revinTrue",7,14.48,17.738,2146.9,261.1
FD002,patchtst,mse,30,0.001,"patch10,stride5,d_model128,layers2,revinFalse",42,15.524,14.441,993.5,207.9
FD002,patchtst,asym,30,0.001,"patch10,stride5,d_model128,layers2,revinFalse",7,15.177,13.414,762.9,130.8
FD002,patchtst,mse,30,0.0005,"patch10,stride5,d_model128,layers3,revinTrue",42,17.317,17.902,1722.0,237.6
FD002,patchtst,asym,30,0.0005,"patch10,stride5,d_model128,layers3,revinTrue",7,17.174,17.999,1617.2,232.9
FD002,patchtst,mse,50,0.001,"patch10,stride5,d_model128,layers3,revinFalse",42,13.772,13.796,801.0,190.1
FD002,patchtst,asym,50,0.001,"patch10,stride5,d_model128,layers3,revinFalse",7,12.949,13.856,819.0,206.9
FD003,cnn,mse,50,0.0005,"ch32,k3,poolavg,p0.2",42,18.402,24.939,3618.1,15.4
FD003,cnn,mse,30,0.0005,"ch32,k3,poolavg,p0.3",42,16.328,20.237,1529.4,30.7
FD003,cnn,asym,50,0.0005,"ch32,k3,poolavg,p0.3",42,17.198,21.811,1543.1,24.3
FD003,cnn,asym,30,0.0005,"ch32,k3,poolmax,p0.2",42,17.629,22.741,2883.6,24.0
FD003,cnn,mse,50,0.0005,"ch32,k3,poolmax,p0.3",42,21.772,28.0,8431.3,17.1
FD003,cnn,mse,30,0.0005,"ch32,k5,poolavg,p0.2",42,14.445,20.065,1693.3,33.0
FD003,cnn,asym,50,0.0005,"ch32,k5,poolavg,p0.2",42,14.867,18.461,848.1,53.6
FD003,cnn,asym,30,0.0005,"ch32,k5,poolavg,p0.3",42,14.311,18.828,1302.3,35.0
FD003,cnn,mse,50,0.0005,"ch32,k5,poolmax,p0.2",42,18.722,23.199,2574.2,24.5
FD003,cnn,mse,30,0.0005,"ch32,k5,poolmax,p0.3",42,15.393,19.625,1445.9,31.8
FD003,cnn,asym,50,0.0005,"ch32,k5,poolmax,p0.3",42,18.7,23.922,3549.1,20.2
FD003,cnn,asym,30,0.0005,"ch32,k7,poolavg,p0.2",42,13.291,17.438,787.5,12.6
FD003,cnn,mse,50,0.0005,"ch32,k7,poolavg,p0.3",42,14.911,16.643,616.5,15.9
FD003,cnn,mse,30,0.0005,"ch32,k7,poolmax,p0.2",42,13.476,17.032,1003.1,24.3
FD003,cnn,asym,50,0.0005,"ch32,k7,poolmax,p0.2",42,12.488,15.431,711.4,19.4
FD003,cnn,asym,30,0.0005,"ch32,k7,poolmax,p0.3",42,13.683,16.468,873.9,19.6
FD003,cnn,mse,50,0.0005,"ch64,k3,poolavg,p0.2",42,17.64,23.748,3263.0,12.5
FD003,cnn,mse,30,0.0005,"ch64,k3,poolavg,p0.3",42,15.808,20.987,1709.0,15.7
FD003,cnn,asym,50,0.0005,"ch64,k3,poolavg,p0.3",42,16.822,23.11,2123.5,14.3
FD003,cnn,asym,30,0.0005,"ch64,k3,poolmax,p0.2",42,18.072,23.192,3893.9,11.5
FD003,cnn,mse,50,0.0005,"ch64,k3,poolmax,p0.3",42,21.047,27.962,7618.8,16.2
FD003,cnn,mse,30,0.0005,"ch64,k5,poolavg,p0.2",42,15.162,18.942,1230.1,13.0
FD003,cnn,asym,50,0.0005,"ch64,k5,poolavg,p0.2",42,15.509,19.413,1167.4,13.6
FD003,cnn,asym,30,0.0005,"ch64,k5,poolavg,p0.3",42,14.554,17.754,892.5,15.4
FD003,cnn,mse,50,0.0005,"ch64,k5,poolmax,p0.2",42,12.819,15.935,636.1,24.1
FD003,cnn,mse,30,0.0005,"ch64,k5,poolmax,p0.3",42,13.553,16.78,751.4,17.3
FD003,cnn,asym,50,0.0005,"ch64,k5,poolmax,p0.3",42,12.818,15.437,443.9,11.6
FD003,cnn,asym,30,0.0005,"ch64,k7,poolavg,p0.2",42,12.72,15.758,483.3,13.8
FD003,cnn,mse,50,0.0005,"ch64,k7,poolavg,p0.3",42,13.976,17.74,884.1,10.9
FD003,cnn,mse,30,0.0005,"ch64,k7,poolmax,p0.2",42,13.671,16.558,627.8,15.9
FD003,cnn,asym,50,0.0005,"ch64,k7,poolmax,p0.2",42,12.181,15.966,764.5,9.9
FD003,cnn,asym,30,0.0005,"ch64,k7,poolmax,p0.3",42,13.114,16.145,714.6,13.2
FD003,cnn,mse,50,0.0005,"ch96,k3,poolavg,p0.2",42,18.74,23.949,2492.9,9.5
FD003,cnn,mse,30,0.0005,"ch96,k3,poolavg,p0.3",42,16.363,20.92,1446.4,9.8
FD003,cnn,asym,50,0.0005,"ch96,k3,poolavg,p0.3",42,19.62,22.719,2037.2,8.5
FD003,cnn,asym,30,0.0005,"ch96,k3,poolmax,p0.2",42,14.436,18.272,1009.6,9.9
FD003,cnn,mse,50,0.0005,"ch96,k3,poolmax,p0.3",42,20.687,28.586,9255.8,6.8
FD003,cnn,mse,30,0.0005,"ch96,k5,poolavg,p0.2",42,14.193,17.181,854.1,12.1
FD003,cnn,asym,50,0.0005,"ch96,k5,poolavg,p0.2",42,15.327,20.216,754.6,9.2
FD003,cnn,asym,30,0.0005,"ch96,k5,poolavg,p0.3",42,13.954,17.335,659.3,17.6
FD003,cnn,mse,50,0.0005,"ch96,k5,poolmax,p0.2",42,12.459,15.304,750.2,11.7
FD003,cnn,mse,30,0.0005,"ch96,k5,poolmax,p0.3",42,13.111,16.785,985.0,13.7
FD003,cnn,asym,50,0.0005,"ch96,k5,poolmax,p0.3",42,12.295,14.812,503.4,14.6
FD003,cnn,asym,30,0.0005,"ch96,k7,poolavg,p0.2",42,12.297,15.425,487.6,11.6
FD003,cnn,mse,50,0.0005,"ch96,k7,poolavg,p0.3",42,12.812,16.137,542.3,12.4
FD003,cnn,mse,30,0.0005,"ch96,k7,poolmax,p0.2",42,13.569,17.364,1014.9,8.2
FD003,cnn,asym,50,0.0005,"ch96,k7,poolmax,p0.2",42,12.638,15.777,669.3,9.6
FD003,cnn,asym,30,0.0005,"ch96,k7,poolmax,p0.3",42,12.912,16.808,755.4,8.5
FD003,cnn,mse,50,0.0005,"ch128,k3,poolavg,p0.2",42,18.606,24.119,4626.1,7.6
FD003,cnn,mse,30,0.0005,"ch128,k3,poolavg,p0.3",42,16.045,22.284,1560.1,7.2
FD003,cnn,asym,50,0.0005,"ch128,k3,poolavg,p0.3",42,18.002,23.008,2647.4,8.1
FD003,cnn,asym,30,0.0005,"ch128,k3,poolmax,p0.2",42,14.004,17.595,1058.5,10.8
FD003,cnn,mse,50,0.0005,"ch128,k3,poolmax,p0.3",42,18.361,26.031,6140.3,7.8
FD003,cnn,mse,30,0.0005,"ch128,k5,poolavg,p0.2",42,13.872,16.649,587.3,12.1
FD003,cnn,asym,50,0.0005,"ch128,k5,poolavg,p0.2",42,15.306,16.739,557.4,14.9
FD003,cnn,asym,30,0.0005,"ch128,k5,poolavg,p0.3",42,13.708,16.423,552.9,16.7
FD003,cnn,mse,50,0.0005,"ch128,k5,poolmax,p0.2",42,13.6,17.164,970.3,12.9
FD003,cnn,mse,30,0.0005,"ch128,k5,poolmax,p0.3",42,13.31,17.433,1275.3,11.5
FD003,cnn,asym,50,0.0005,"ch128,k5,poolmax,p0.3",42,14.223,17.025,732.4,10.2
FD003,cnn,asym,30,0.0005,"ch128,k7,poolavg,p0.2",42,11.571,15.832,491.9,10.1
FD003,cnn,mse,50,0.0005,"ch128,k7,poolavg,p0.3",42,11.898,16.132,530.4,17.3
FD003,cnn,mse,30,0.0005,"ch128,k7,poolmax,p0.2",42,14.265,17.839,1030.3,9.3
FD003,cnn,asym,50,0.0005,"ch128,k7,poolmax,p0.2",42,13.862,17.37,1155.3,10.0
FD003,cnn,asym,30,0.0005,"ch128,k7,poolmax,p0.3",42,14.283,17.084,800.1,11.7
FD003,lstm,mse,50,0.0005,"hid64,layers1,p0.2",42,10.656,12.943,375.7,19.4
FD003,lstm,mse,30,0.0005,"hid64,layers1,p0.3",42,11.659,13.718,463.9,17.7
FD003,lstm,asym,50,0.0005,"hid64,layers1,p0.3",42,11.142,12.573,295.0,20.0
FD003,lstm,asym,30,0.0005,"hid64,layers2,p0.2",42,12.139,14.208,676.8,13.9
FD003,lstm,mse,50,0.0005,"hid64,layers2,p0.3",42,10.738,14.269,1151.8,16.0
FD003,lstm,mse,30,0.0005,"hid64,layers3,p0.2",42,11.515,14.031,576.0,21.6
FD003,lstm,asym,50,0.0005,"hid64,layers3,p0.2",42,10.483,14.668,1160.7,19.4
FD003,lstm,asym,30,0.0005,"hid64,layers3,p0.3",42,10.861,13.39,792.9,29.5
FD003,lstm,mse,50,0.0005,"hid96,layers1,p0.2",42,10.397,14.188,658.8,16.6
FD003,lstm,mse,30,0.0005,"hid96,layers1,p0.3",42,11.499,13.83,423.3,20.2
FD003,lstm,asym,50,0.0005,"hid96,layers1,p0.3",42,10.812,14.04,531.7,19.6
FD003,lstm,asym,30,0.0005,"hid96,layers2,p0.2",42,11.09,14.4,950.8,15.0
FD003,lstm,mse,50,0.0005,"hid96,layers2,p0.3",42,10.563,13.684,1036.9,22.6
FD003,lstm,mse,30,0.0005,"hid96,layers3,p0.2",42,10.971,13.962,645.2,33.9
FD003,lstm,asym,50,0.0005,"hid96,layers3,p0.2",42,10.197,13.873,355.5,42.4
FD003,lstm,asym,30,0.0005,"hid96,layers3,p0.3",42,10.914,14.431,823.2,23.7
FD003,lstm,mse,50,0.0005,"hid128,layers1,p0.2",42,10.567,13.093,533.7,20.6
FD003,lstm,mse,30,0.0005,"hid128,layers1,p0.3",42,11.48,14.721,1148.7,18.7
FD003,lstm,asym,50,0.0005,"hid128,layers1,p0.3",42,10.946,12.866,317.0,30.2
FD003,lstm,asym,30,0.0005,"hid128,layers2,p0.2",42,10.884,14.343,684.3,38.5
FD003,lstm,mse,50,0.0005,"hid128,layers2,p0.3",42,10.446,14.126,1115.7,39.0
FD003,lstm,mse,30,0.0005,"hid128,layers3,p0.2",42,11.211,14.243,691.6,46.8
FD003,lstm,asym,50,0.0005,"hid128,layers3,p0.2",42,10.125,13.525,439.1,57.2
FD003,lstm,asym,30,0.0005,"hid128,layers3,p0.3",42,11.186,14.533,840.4,49.5
FD003,lstm,mse,50,0.0005,"hid160,layers1,p0.2",42,10.798,14.189,386.9,69.8
FD003,lstm,mse,30,0.0005,"hid160,layers1,p0.3",42,12.395,14.635,880.6,63.9
FD003,lstm,asym,50,0.0005,"hid160,layers1,p0.3",42,11.293,13.361,353.3,100.0
FD003,lstm,asym,30,0.0005,"hid160,layers2,p0.2",42,11.275,13.79,316.0,67.8
FD003,lstm,mse,50,0.0005,"hid160,layers2,p0.3",42,41.922,39.748,16943.9,46.0
FD003,lstm,mse,30,0.0005,"hid160,layers3,p0.2",42,11.449,13.074,330.0,114.8
FD003,lstm,asym,50,0.0005,"hid160,layers3,p0.2",42,42.099,39.391,13403.2,90.8
FD003,lstm,asym,30,0.0005,"hid160,layers3,p0.3",42,11.31,13.694,344.3,115.6
FD003,gru,mse,50,0.0005,"hid64,layers1,p0.2",42,13.722,17.771,1620.0,32.6
FD003,gru,mse,30,0.0005,"hid64,layers1,p0.3",42,15.783,19.316,1801.5,28.0
FD003,gru,asym,50,0.0005,"hid64,layers1,p0.3",42,16.053,18.483,1262.3,35.7
FD003,gru,asym,30,0.0005,"hid64,layers2,p0.2",42,10.745,12.781,277.6,38.8
FD003,gru,mse,50,0.0005,"hid64,layers2,p0.3",42,10.188,13.479,326.2,34.8
FD003,gru,mse,30,0.0005,"hid64,layers3,p0.2",42,11.542,12.685,321.4,32.6
FD003,gru,asym,50,0.0005,"hid64,layers3,p0.2",42,10.444,11.969,208.3,24.2
FD003,gru,asym,30,0.0005,"hid64,layers3,p0.3",42,11.296,13.978,409.7,23.8
FD003,gru,mse,50,0.0005,"hid96,layers1,p0.2",42,15.53,18.124,1429.5,17.0
FD003,gru,mse,30,0.0005,"hid96,layers1,p0.3",42,11.881,14.587,535.3,38.1
FD003,gru,asym,50,0.0005,"hid96,layers1,p0.3",42,10.976,14.465,471.5,35.8
FD003,gru,asym,30,0.0005,"hid96,layers2,p0.2",42,11.267,12.665,245.6,31.5
FD003,gru,mse,50,0.0005,"hid96,layers2,p0.3",42,10.54,12.803,294.9,42.0
FD003,gru,mse,30,0.0005,"hid96,layers3,p0.2",42,11.238,12.934,322.5,30.4
FD003,gru,asym,50,0.0005,"hid96,layers3,p0.2",42,10.12,12.158,237.5,27.4
FD003,gru,asym,30,0.0005,"hid96,layers3,p0.3",42,10.881,11.689,214.3,37.9
FD003,gru,mse,50,0.0005,"hid128,layers1,p0.2",42,11.058,15.17,619.0,32.3
FD003,gru,mse,30,0.0005,"hid128,layers1,p0.3",42,14.122,16.102,1122.8,35.9
FD003,gru,asym,50,0.0005,"hid128,layers1,p0.3",42,10.512,13.116,264.6,38.7
FD003,gru,asym,30,0.0005,"hid128,layers2,p0.2",42,11.068,12.451,308.5,42.0
FD003,gru,mse,50,0.0005,"hid128,layers2,p0.3",42,10.017,12.447,239.8,25.6
FD003,gru,mse,30,0.0005,"hid128,layers3,p0.2",42,11.078,12.223,352.5,34.8
FD003,gru,asym,50,0.0005,"hid128,layers3,p0.2",42,10.191,12.179,223.8,32.1
FD003,gru,asym,30,0.0005,"hid128,layers3,p0.3",42,10.513,11.775,255.1,44.1
FD003,bilstm,mse,50,0.0005,"hid64,layers1,p0.2",42,10.844,13.847,437.8,26.8
FD003,bilstm,mse,30,0.0005,"hid64,layers1,p0.3",42,12.179,14.272,685.2,31.7
FD003,bilstm,asym,50,0.0005,"hid64,layers1,p0.3",42,11.126,13.074,280.5,22.3
FD003,bilstm,asym,30,0.0005,"hid64,layers2,p0.2",42,11.108,14.088,763.2,20.6
FD003,bilstm,mse,50,0.0005,"hid64,layers2,p0.3",42,11.106,14.627,1135.3,20.2
FD003,bilstm,mse,30,0.0005,"hid96,layers1,p0.2",42,11.533,14.454,804.7,23.5
FD003,bilstm,asym,50,0.0005,"hid96,layers1,p0.2",42,10.765,12.932,299.3,35.3
FD003,bilstm,asym,30,0.0005,"hid96,layers1,p0.3",42,11.657,13.677,350.6,24.7
FD003,bilstm,mse,50,0.0005,"hid96,layers2,p0.2",42,10.129,13.673,994.7,40.9
FD003,bilstm,mse,30,0.0005,"hid96,layers2,p0.3",42,11.773,14.197,1174.0,20.1
FD003,bilstm,asym,50,0.0005,"hid96,layers2,p0.3",42,10.524,13.955,815.4,24.3
FD003,bilstm,asym,30,0.0005,"hid128,layers1,p0.2",42,11.278,12.707,274.7,30.5
FD003,bilstm,mse,50,0.0005,"hid128,layers1,p0.3",42,10.724,13.805,680.8,37.1
FD003,bilstm,mse,30,0.0005,"hid128,layers2,p0.2",42,11.548,13.41,344.8,41.6
FD003,bilstm,asym,50,0.0005,"hid128,layers2,p0.2",42,11.398,14.455,574.9,70.9
FD003,bilstm,asym,30,0.0005,"hid128,layers2,p0.3",42,11.586,14.045,427.3,33.2
FD003,cnnlstm,mse,50,0.0005,"ch32,hid64,p0.2",42,12.161,14.11,434.0,28.7
FD003,cnnlstm,mse,30,0.0005,"ch32,hid64,p0.3",42,11.984,15.406,981.3,26.5
FD003,cnnlstm,asym,50,0.0005,"ch32,hid64,p0.3",42,11.666,14.67,808.8,20.4
FD003,cnnlstm,asym,30,0.0005,"ch32,hid96,p0.2",42,11.434,13.895,489.5,25.7
FD003,cnnlstm,mse,50,0.0005,"ch32,hid96,p0.3",42,10.782,13.762,1021.7,23.0
FD003,cnnlstm,mse,30,0.0005,"ch32,hid128,p0.2",42,11.529,14.443,893.2,22.3
FD003,cnnlstm,asym,50,0.0005,"ch32,hid128,p0.2",42,11.884,12.452,324.0,26.5
FD003,cnnlstm,asym,30,0.0005,"ch32,hid128,p0.3",42,11.303,12.916,461.9,33.8
FD003,cnnlstm,mse,50,0.0005,"ch64,hid64,p0.2",42,10.219,14.249,1150.6,17.5
FD003,cnnlstm,mse,30,0.0005,"ch64,hid64,p0.3",42,11.831,13.904,798.7,16.3
FD003,cnnlstm,asym,50,0.0005,"ch64,hid64,p0.3",42,11.429,13.927,796.3,18.1
FD003,cnnlstm,asym,30,0.0005,"ch64,hid96,p0.2",42,11.855,13.228,904.9,16.4
FD003,cnnlstm,mse,50,0.0005,"ch64,hid96,p0.3",42,11.038,13.477,695.5,15.3
FD003,cnnlstm,mse,30,0.0005,"ch64,hid128,p0.2",42,11.697,13.513,608.9,20.0
FD003,cnnlstm,asym,50,0.0005,"ch64,hid128,p0.2",42,10.759,12.822,926.1,17.9
FD003,cnnlstm,asym,30,0.0005,"ch64,hid128,p0.3",42,11.601,14.026,752.1,15.0
FD003,tcn,mse,50,0.0005,"ch32,levels3,p0.1",42,14.578,17.652,1120.3,22.2
FD003,tcn,mse,30,0.0005,"ch32,levels3,p0.2",42,13.418,17.098,972.0,27.2
FD003,tcn,asym,50,0.0005,"ch32,levels3,p0.2",42,12.744,15.564,578.6,33.9
FD003,tcn,asym,30,0.0005,"ch32,levels4,p0.1",42,12.653,14.751,650.0,20.4
FD003,tcn,mse,50,0.0005,"ch32,levels4,p0.2",42,12.545,14.096,622.4,32.5
FD003,tcn,mse,30,0.0005,"ch32,levels5,p0.1",42,12.656,15.341,893.2,26.7
FD003,tcn,asym,50,0.0005,"ch32,levels5,p0.1",42,11.195,13.856,665.1,21.3
FD003,tcn,asym,30,0.0005,"ch32,levels5,p0.2",42,12.486,14.853,664.5,33.8
FD003,tcn,mse,50,0.0005,"ch32,levels6,p0.1",42,11.121,14.209,729.3,26.5
FD003,tcn,mse,30,0.0005,"ch32,levels6,p0.2",42,13.005,14.747,846.0,30.6
FD003,tcn,asym,50,0.0005,"ch32,levels6,p0.2",42,10.893,13.667,609.7,29.7
FD003,tcn,asym,30,0.0005,"ch64,levels3,p0.1",42,11.844,14.079,528.8,17.7
FD003,tcn,mse,50,0.0005,"ch64,levels3,p0.2",42,12.773,15.425,739.7,29.3
FD003,tcn,mse,30,0.0005,"ch64,levels4,p0.1",42,13.679,16.981,1182.1,21.3
FD003,tcn,asym,50,0.0005,"ch64,levels4,p0.1",42,11.556,14.2,797.5,16.6
FD003,tcn,asym,30,0.0005,"ch64,levels4,p0.2",42,12.942,15.774,1029.1,22.3
FD003,tcn,mse,50,0.0005,"ch64,levels5,p0.1",42,12.203,14.522,944.3,16.7
