fd,model,loss,window,lr,hp,seed,val_rmse,test_rmse,nasa,sec
FD002,gru,mse,50,0.0005,"hid96,layers3,p0.3",42,13.234,12.691,679.2,21.3
FD002,gru,asym,30,0.001,"hid128,layers1,p0.2",42,14.702,13.666,866.1,47.1
FD002,gru,asym,30,0.0005,"hid128,layers1,p0.3",42,14.841,13.429,779.3,39.4
FD002,gru,asym,50,0.001,"hid128,layers2,p0.2",42,12.959,12.766,733.5,28.8
FD002,gru,asym,50,0.0005,"hid128,layers2,p0.3",42,13.008,12.903,723.3,28.3
FD002,gru,mse,30,0.001,"hid128,layers3,p0.3",42,14.937,13.792,1034.7,29.5
FD002,bilstm,mse,30,0.0005,"hid64,layers1,p0.2",42,15.144,13.458,835.4,37.9
FD002,bilstm,mse,50,0.001,"hid64,layers1,p0.3",42,13.427,13.322,799.6,29.5
FD002,bilstm,mse,50,0.0005,"hid64,layers2,p0.2",42,13.369,12.788,708.5,19.4
FD002,bilstm,asym,30,0.001,"hid64,layers2,p0.3",42,15.472,14.34,935.0,14.4
FD002,bilstm,asym,30,0.0005,"hid96,layers1,p0.2",42,15.073,13.553,856.8,39.9
FD002,bilstm,asym,50,0.001,"hid96,layers1,p0.3",42,13.453,13.203,732.6,25.5
FD002,bilstm,asym,50,0.0005,"hid96,layers2,p0.2",42,13.678,13.31,985.5,37.5
FD002,bilstm,mse,30,0.001,"hid128,layers1,p0.2",42,14.685,13.521,766.6,41.9
FD002,bilstm,mse,30,0.0005,"hid128,layers1,p0.3",42,14.918,13.973,844.5,48.6
FD002,bilstm,mse,50,0.001,"hid128,layers2,p0.2",42,13.261,12.67,645.5,33.4
FD002,bilstm,mse,50,0.0005,"hid128,layers2,p0.3",42,13.673,12.962,809.3,52.7
FD002,cnnlstm,asym,30,0.001,"ch32,hid64,p0.2",42,17.205,15.297,1324.6,24.7
FD002,cnnlstm,asym,30,0.0005,"ch32,hid64,p0.3",42,16.708,15.299,999.7,25.3
FD002,cnnlstm,asym,50,0.001,"ch32,hid96,p0.2",42,14.686,12.787,769.0,22.8
FD002,cnnlstm,asym,50,0.0005,"ch32,hid96,p0.3",42,14.979,14.544,849.8,22.8
FD002,cnnlstm,mse,30,0.001,"ch32,hid128,p0.3",42,15.733,15.374,1312.9,26.0
FD002,cnnlstm,mse,30,0.0005,"ch64,hid64,p0.2",42,17.385,16.653,1500.3,21.0
FD002,cnnlstm,mse,50,0.001,"ch64,hid64,p0.3",42,14.751,14.228,851.6,17.1
FD002,cnnlstm,mse,50,0.0005,"ch64,hid96,p0.2",42,15.952,14.552,865.5,18.1
FD002,cnnlstm,asym,30,0.001,"ch64,hid96,p0.3",42,16.479,15.05,1261.6,17.5
FD002,cnnlstm,asym,30,0.0005,"ch64,hid128,p0.2",42,16.322,14.915,1242.2,19.0
FD002,cnnlstm,asym,50,0.001,"ch64,hid128,p0.3",42,14.227,13.264,819.8,22.5
FD002,tcn,asym,50,0.0005,"ch32,levels3,p0.1",42,16.906,15.766,1116.3,26.2
FD002,tcn,asym,50,0.0005,"ch32,levels3,p0.2",7,16.936,14.97,907.2,40.6
FD002,tcn,asym,30,0.0005,"ch32,levels4,p0.1",7,16.154,14.955,1080.1,25.2
FD002,tcn,mse,50,0.0005,"ch32,levels4,p0.2",7,14.546,13.565,834.3,46.5
FD002,tcn,mse,30,0.0005,"ch32,levels5,p0.1",7,16.163,14.481,1232.8,26.4
FD002,tcn,asym,50,0.0005,"ch32,levels5,p0.1",7,14.713,13.628,982.0,27.2
FD002,tcn,asym,30,0.0005,"ch32,levels5,p0.2",7,15.81,14.737,981.7,44.4
FD002,tcn,mse,50,0.0005,"ch32,levels6,p0.1",7,14.174,13.798,977.8,28.6
FD002,tcn,mse,30,0.0005,"ch32,levels6,p0.2",7,16.024,15.221,1240.1,46.8
FD002,tcn,asym,50,0.0005,"ch32,levels6,p0.2",7,14.111,13.017,732.4,34.2
FD002,tcn,asym,30,0.0005,"ch64,levels3,p0.1",7,16.809,14.81,1576.4,20.8
FD002,tcn,mse,50,0.0005,"ch64,levels3,p0.2",7,17.011,14.678,1115.6,22.3
FD002,tcn,mse,30,0.0005,"ch64,levels4,p0.1",7,16.62,14.934,908.9,19.0
FD002,tcn,asym,50,0.0005,"ch64,levels4,p0.1",7,14.942,14.51,1194.4,22.4
FD002,tcn,asym,30,0.0005,"ch64,levels4,p0.2",7,16.145,14.087,998.6,24.9
FD002,tcn,mse,50,0.0005,"ch64,levels5,p0.1",7,14.875,13.53,1159.5,20.9
FD002,tcn,mse,30,0.0005,"ch64,levels5,p0.2",7,15.952,14.559,1072.3,25.6
FD002,tcn,asym,50,0.0005,"ch64,levels5,p0.2",7,14.551,13.307,780.4,24.2
FD002,tcn,asym,30,0.0005,"ch64,levels6,p0.1",7,16.268,14.561,1269.9,26.6
FD002,tcn,mse,50,0.0005,"ch64,levels6,p0.2",7,14.595,13.784,828.1,30.1
FD002,tcn,mse,30,0.0005,"ch96,levels3,p0.1",7,17.053,16.185,1967.4,19.9
FD002,tcn,asym,50,0.0005,"ch96,levels3,p0.1",7,17.321,16.638,1676.6,22.0
FD002,tcn,asym,30,0.0005,"ch96,levels3,p0.2",7,16.731,15.537,1299.2,24.1
FD002,tcn,mse,50,0.0005,"ch96,levels4,p0.1",7,15.311,14.805,849.2,25.0
FD002,tcn,mse,30,0.0005,"ch96,levels4,p0.2",7,16.163,14.841,1326.0,25.4
FD002,tcn,asym,50,0.0005,"ch96,levels4,p0.2",7,14.827,13.896,848.7,24.6
FD002,tcn,asym,30,0.0005,"ch96,levels5,p0.1",7,17.11,16.512,1672.9,26.9
FD002,tcn,mse,50,0.0005,"ch96,levels5,p0.2",7,14.582,13.669,970.1,28.8
FD002,tcn,mse,30,0.0005,"ch96,levels6,p0.1",7,16.57,14.863,1005.7,25.9
FD002,tcn,asym,50,0.0005,"ch96,levels6,p0.1",7,14.816,14.846,881.5,33.2
FD002,tcn,asym,30,0.0005,"ch96,levels6,p0.2",7,16.187,15.544,1457.8,38.4
FD002,dlinear,mse,50,0.0005,kernel15,7,15.356,17.374,2880.9,48.2
FD002,dlinear,mse,30,0.0005,kernel35,7,16.913,16.475,1170.5,41.2
FD002,patchtst,mse,50,0.0005,"patch10,stride5,d_model64,layers2,revinTrue",7,14.278,19.497,5003.2,147.5
FD002,patchtst,mse,30,0.001,"patch10,stride5,d_model64,layers2,revinFalse",42,15.243,13.873,925.0,89.0
FD002,patchtst,asym,30,0.001,"patch10,stride5,d_model64,layers2,revinFalse",7,14.951,13.711,865.4,118.1
FD002,patchtst,mse,30,0.0005,"patch10,stride5,d_model64,layers3,revinTrue",42,16.85,17.571,1629.4,215.3
FD002,patchtst,asym,30,0.0005,"patch10,stride5,d_model64,layers3,revinTrue",7,17.097,17.73,1770.7,242.6
FD002,patchtst,mse,50,0.001,"patch10,stride5,d_model64,layers3,revinFalse",42,13.161,13.892,838.0,164.0
FD002,patchtst,asym,50,0.001,"patch10,stride5,d_model64,layers3,revinFalse",7,13.142,13.252,689.4,242.3
FD002,patchtst,mse,50,0.0005,"patch10,stride5,d_model128,layers2,revinTrue",42,14.531,18.122,2858.1,201.6
FD002,patchtst,asym,50,0.0005,"patch10,stride5,d_model128,layers2,revinTrue",7,14.113,18.061,2471.0,270.0
FD002,patchtst,asym,30,0.001,"patch10,stride5,d_model128,layers2,revinFalse",42,14.966,14.077,929.5,187.9
FD002,patchtst,mse,30,0.001,"patch10,stride5,d_model128,layers3,revinTrue",7,19.872,21.172,7663.2,468.7
FD002,patchtst,asym,30,0.0005,"patch10,stride5,d_model128,layers3,revinTrue",42,17.352,18.27,1769.2,249.2
FD002,patchtst,mse,30,0.0005,"patch10,stride5,d_model128,layers3,revinFalse",7,15.212,13.748,840.4,199.7
FD002,patchtst,asym,50,0.001,"patch10,stride5,d_model128,layers3,revinFalse",42,13.316,14.024,689.8,170.8
FD003,cnn,mse,50,0.001,"ch32,k3,poolavg,p0.2",7,17.128,23.093,3249.9,20.3
FD003,cnn,mse,30,0.001,"ch32,k3,poolavg,p0.3",7,16.09,20.882,2379.7,16.9
FD003,cnn,asym,50,0.001,"ch32,k3,poolavg,p0.3",7,17.138,24.577,3429.7,11.4
FD003,cnn,asym,30,0.001,"ch32,k3,poolmax,p0.2",7,17.297,21.7,2210.2,10.2
FD003,cnn,mse,50,0.001,"ch32,k3,poolmax,p0.3",7,23.177,27.518,5950.7,10.9
FD003,cnn,mse,30,0.001,"ch32,k5,poolavg,p0.2",7,13.963,16.834,633.4,23.6
FD003,cnn,asym,50,0.001,"ch32,k5,poolavg,p0.2",7,14.539,20.7,1183.8,19.7
FD003,cnn,asym,30,0.001,"ch32,k5,poolavg,p0.3",7,13.402,16.184,508.1,37.4
FD003,cnn,mse,50,0.001,"ch32,k5,poolmax,p0.2",7,14.3,18.592,1052.4,31.9
FD003,cnn,mse,30,0.001,"ch32,k5,poolmax,p0.3",7,14.537,17.848,1043.3,30.8
FD003,cnn,asym,50,0.001,"ch32,k5,poolmax,p0.3",7,14.402,19.126,948.6,23.8
FD003,cnn,asym,30,0.001,"ch32,k7,poolavg,p0.2",7,12.665,14.52,307.4,20.1
FD003,cnn,mse,50,0.001,"ch32,k7,poolavg,p0.3",7,13.746,16.374,579.0,12.0
FD003,cnn,mse,30,0.001,"ch32,k7,poolmax,p0.2",7,13.162,16.824,1053.8,14.4
FD003,cnn,asym,50,0.001,"ch32,k7,poolmax,p0.2",7,13.798,17.135,865.5,8.9
FD003,cnn,asym,30,0.001,"ch32,k7,poolmax,p0.3",7,13.109,16.128,799.0,17.9
FD003,cnn,mse,50,0.001,"ch64,k3,poolavg,p0.2",7,18.074,23.449,2973.9,8.7
FD003,cnn,mse,30,0.001,"ch64,k3,poolavg,p0.3",7,15.909,21.18,2787.0,10.4
FD003,cnn,asym,50,0.001,"ch64,k3,poolavg,p0.3",7,18.476,23.553,3544.9,7.8
FD003,cnn,asym,30,0.001,"ch64,k3,poolmax,p0.2",7,17.7,22.195,2789.7,7.5
FD003,cnn,mse,50,0.001,"ch64,k3,poolmax,p0.3",7,22.536,26.567,4080.7,11.0
FD003,cnn,mse,30,0.001,"ch64,k5,poolavg,p0.2",7,13.743,17.577,1629.0,10.6
FD003,cnn,asym,50,0.001,"ch64,k5,poolavg,p0.2",7,14.252,19.417,1211.1,7.9
FD003,cnn,asym,30,0.001,"ch64,k5,poolavg,p0.3",7,13.709,15.722,514.8,12.3
FD003,cnn,mse,50,0.001,"ch64,k5,poolmax,p0.2",7,14.006,17.006,1111.2,8.7
FD003,cnn,mse,30,0.001,"ch64,k5,poolmax,p0.3",7,13.887,17.995,1571.7,11.8
FD003,cnn,asym,50,0.001,"ch64,k5,poolmax,p0.3",7,14.65,18.805,1089.6,9.6
FD003,cnn,asym,30,0.001,"ch64,k7,poolavg,p0.2",7,12.949,15.682,492.5,14.1
FD003,cnn,mse,50,0.001,"ch64,k7,poolavg,p0.3",7,13.439,15.716,411.0,13.3
FD003,cnn,mse,30,0.001,"ch64,k7,poolmax,p0.2",7,13.593,18.054,1275.0,12.7
FD003,cnn,asym,50,0.001,"ch64,k7,poolmax,p0.2",7,13.134,15.976,618.5,11.0
FD003,cnn,asym,30,0.001,"ch64,k7,poolmax,p0.3",7,13.357,17.112,744.4,10.7
FD003,cnn,mse,50,0.001,"ch96,k3,poolavg,p0.2",7,17.205,22.097,1696.2,13.2
FD003,cnn,mse,30,0.001,"ch96,k3,poolavg,p0.3",7,16.547,21.444,2255.6,9.6
FD003,cnn,asym,50,0.001,"ch96,k3,poolavg,p0.3",7,17.044,21.893,1879.9,13.9
FD003,cnn,asym,30,0.001,"ch96,k3,poolmax,p0.2",7,16.904,20.956,1462.4,8.0
FD003,cnn,mse,50,0.001,"ch96,k3,poolmax,p0.3",7,21.944,27.247,7517.9,8.5
FD003,cnn,mse,30,0.001,"ch96,k5,poolavg,p0.2",7,15.074,19.41,1619.2,8.0
FD003,cnn,asym,50,0.001,"ch96,k5,poolavg,p0.2",7,14.16,18.337,641.3,10.9
FD003,cnn,asym,30,0.001,"ch96,k5,poolavg,p0.3",7,14.345,16.675,599.9,10.3
FD003,cnn,mse,50,0.001,"ch96,k5,poolmax,p0.2",7,13.881,17.854,762.2,8.2
FD003,cnn,mse,30,0.001,"ch96,k5,poolmax,p0.3",7,14.945,18.565,1307.3,8.8
FD003,cnn,asym,50,0.001,"ch96,k5,poolmax,p0.3",7,14.288,18.285,736.6,6.7
FD003,cnn,asym,30,0.001,"ch96,k7,poolavg,p0.2",7,12.823,15.106,472.5,11.2
FD003,cnn,mse,50,0.001,"ch96,k7,poolavg,p0.3",7,13.462,15.021,428.1,14.1
FD003,cnn,mse,30,0.001,"ch96,k7,poolmax,p0.2",7,14.15,17.558,1161.6,8.6
FD003,cnn,asym,50,0.001,"ch96,k7,poolmax,p0.2",7,13.628,18.08,926.8,12.3
FD003,cnn,asym,30,0.001,"ch96,k7,poolmax,p0.3",7,13.566,17.684,1050.7,8.4
FD003,cnn,mse,50,0.001,"ch128,k3,poolavg,p0.2",7,18.973,23.993,3428.2,6.1
FD003,cnn,mse,30,0.001,"ch128,k3,poolavg,p0.3",7,15.478,21.593,2666.2,7.8
FD003,cnn,asym,50,0.001,"ch128,k3,poolavg,p0.3",7,18.111,24.093,3809.2,6.4
FD003,cnn,asym,30,0.001,"ch128,k3,poolmax,p0.2",7,13.914,18.084,1022.2,7.9
FD003,cnn,mse,50,0.001,"ch128,k3,poolmax,p0.3",7,17.632,23.124,2371.8,7.5
FD003,cnn,mse,30,0.001,"ch128,k5,poolavg,p0.2",7,15.057,17.426,572.0,7.8
FD003,cnn,asym,50,0.001,"ch128,k5,poolavg,p0.2",7,15.533,18.357,1014.4,7.5
FD003,cnn,asym,30,0.001,"ch128,k5,poolavg,p0.3",7,13.692,16.618,652.3,8.7
FD003,cnn,mse,50,0.001,"ch128,k5,poolmax,p0.2",7,14.016,19.821,1186.4,9.1
FD003,cnn,mse,30,0.001,"ch128,k5,poolmax,p0.3",7,15.206,19.566,1673.2,8.7
FD003,cnn,asym,50,0.001,"ch128,k5,poolmax,p0.3",7,13.831,21.679,2280.6,9.7
FD003,cnn,asym,30,0.001,"ch128,k7,poolavg,p0.2",7,12.415,15.392,429.1,16.3
FD003,cnn,mse,50,0.001,"ch128,k7,poolavg,p0.3",7,14.378,16.862,462.8,8.5
FD003,cnn,mse,30,0.001,"ch128,k7,poolmax,p0.2",7,13.776,16.81,887.0,9.1
FD003,cnn,asym,50,0.001,"ch128,k7,poolmax,p0.2",7,12.482,15.772,623.7,8.4
FD003,cnn,asym,30,0.001,"ch128,k7,poolmax,p0.3",7,13.22,17.351,704.0,10.1
FD003,lstm,mse,50,0.001,"hid64,layers1,p0.2",7,10.707,12.781,367.1,17.6
FD003,lstm,mse,30,0.001,"hid64,layers1,p0.3",7,11.52,13.088,421.7,11.6
FD003,lstm,asym,50,0.001,"hid64,layers1,p0.3",7,10.987,13.826,364.5,13.4
FD003,lstm,asym,30,0.001,"hid64,layers2,p0.2",7,11.324,12.875,260.2,20.6
FD003,lstm,mse,50,0.001,"hid64,layers2,p0.3",7,10.382,14.73,1045.4,16.1
FD003,lstm,mse,30,0.001,"hid64,layers3,p0.2",7,11.506,13.619,392.3,18.3
FD003,lstm,asym,50,0.001,"hid64,layers3,p0.2",7,10.622,15.224,793.9,14.6
FD003,lstm,asym,30,0.001,"hid64,layers3,p0.3",7,11.43,14.705,766.4,15.1
FD003,lstm,mse,50,0.001,"hid96,layers1,p0.2",7,10.267,13.19,427.4,14.8
FD003,lstm,mse,30,0.001,"hid96,layers1,p0.3",7,11.354,13.831,511.0,14.4
FD003,lstm,asym,50,0.001,"hid96,layers1,p0.3",7,10.199,11.945,233.8,18.0
FD003,lstm,asym,30,0.001,"hid96,layers2,p0.2",7,11.147,12.856,385.5,19.6
FD003,lstm,mse,50,0.001,"hid96,layers2,p0.3",7,10.521,14.065,692.7,13.0
FD003,lstm,mse,30,0.001,"hid96,layers3,p0.2",7,11.199,14.313,871.4,31.1
FD003,lstm,asym,50,0.001,"hid96,layers3,p0.2",7,42.073,39.42,13723.3,10.7
FD003,lstm,asym,30,0.001,"hid96,layers3,p0.3",7,11.35,14.555,758.3,20.6
FD003,lstm,mse,50,0.001,"hid128,layers1,p0.2",7,10.352,12.583,286.8,24.8
FD003,lstm,mse,30,0.001,"hid128,layers1,p0.3",7,12.04,14.185,445.7,20.4
FD003,lstm,asym,50,0.001,"hid128,layers1,p0.3",7,10.489,12.662,287.7,22.7
FD003,lstm,asym,30,0.001,"hid128,layers2,p0.2",7,10.913,13.2,409.7,21.7
FD003,lstm,mse,50,0.001,"hid128,layers2,p0.3",7,10.59,13.542,598.0,27.9
FD003,lstm,mse,30,0.001,"hid128,layers3,p0.2",7,41.755,41.675,34702.8,12.9
FD003,lstm,asym,50,0.001,"hid128,layers3,p0.2",7,42.112,39.376,13243.4,17.6
FD003,lstm,asym,30,0.001,"hid128,layers3,p0.3",7,41.942,40.012,19329.3,16.0
FD003,lstm,mse,50,0.001,"hid160,layers1,p0.2",7,11.118,13.78,395.6,47.7
FD003,lstm,mse,30,0.001,"hid160,layers1,p0.3",7,11.027,13.38,285.5,52.5
FD003,lstm,asym,50,0.001,"hid160,layers1,p0.3",7,10.231,12.876,259.1,44.1
FD003,lstm,asym,30,0.001,"hid160,layers2,p0.2",7,41.943,40.011,19321.6,23.3
FD003,lstm,mse,50,0.001,"hid160,layers2,p0.3",7,41.902,39.866,18015.6,34.0
FD003,lstm,mse,30,0.001,"hid160,layers3,p0.2",7,41.782,41.869,36659.4,46.2
FD003,lstm,asym,50,0.001,"hid160,layers3,p0.2",7,42.067,39.428,13808.8,59.5
FD003,lstm,asym,30,0.001,"hid160,layers3,p0.3",7,41.834,40.281,21713.8,46.3
FD003,gru,mse,50,0.001,"hid64,layers1,p0.2",7,11.996,14.975,855.8,42.3
FD003,gru,mse,30,0.001,"hid64,layers1,p0.3",7,15.48,19.6,1836.5,44.1
FD003,gru,asym,50,0.001,"hid64,layers1,p0.3",7,12.039,14.675,586.8,35.5
FD003,gru,asym,30,0.001,"hid64,layers2,p0.2",7,10.877,12.359,216.6,23.4
FD003,gru,mse,50,0.001,"hid64,layers2,p0.3",7,10.094,12.218,274.0,22.8
FD003,gru,mse,30,0.001,"hid64,layers3,p0.2",7,11.004,12.888,302.9,24.5
FD003,gru,asym,50,0.001,"hid64,layers3,p0.2",7,10.115,12.356,261.5,22.4
FD003,gru,asym,30,0.001,"hid64,layers3,p0.3",7,10.985,12.559,239.9,35.2
FD003,gru,mse,50,0.001,"hid96,layers1,p0.2",7,9.892,12.453,383.0,33.9
FD003,gru,mse,30,0.001,"hid96,layers1,p0.3",7,11.014,12.735,296.0,35.5
FD003,gru,asym,50,0.001,"hid96,layers1,p0.3",7,9.816,12.439,282.1,29.8
FD003,gru,asym,30,0.001,"hid96,layers2,p0.2",7,10.788,12.401,241.8,44.4
FD003,gru,mse,50,0.001,"hid96,layers2,p0.3",7,9.955,12.021,226.6,20.3
FD003,gru,mse,30,0.001,"hid96,layers3,p0.2",7,10.486,12.219,311.0,30.0
FD003,gru,asym,50,0.001,"hid96,layers3,p0.2",7,10.241,12.24,240.2,23.3
FD003,gru,asym,30,0.001,"hid96,layers3,p0.3",7,10.777,11.781,218.1,35.1
FD003,gru,mse,50,0.001,"hid128,layers1,p0.2",7,9.946,12.731,305.3,21.6
FD003,gru,mse,30,0.001,"hid128,layers1,p0.3",7,12.092,14.715,604.9,35.4
FD003,gru,asym,50,0.001,"hid128,layers1,p0.3",7,9.954,12.43,253.4,17.0
FD003,gru,asym,30,0.001,"hid128,layers2,p0.2",7,10.796,12.396,364.4,27.3
FD003,gru,mse,50,0.001,"hid128,layers2,p0.3",7,10.088,12.219,213.3,15.5
FD003,gru,mse,30,0.001,"hid128,layers3,p0.2",7,10.686,12.631,309.6,25.0
FD003,gru,asym,50,0.001,"hid128,layers3,p0.2",7,9.772,11.886,232.4,20.8
FD003,gru,asym,30,0.001,"hid128,layers3,p0.3",7,10.772,13.531,347.7,32.7
FD003,bilstm,mse,50,0.001,"hid64,layers1,p0.2",7,10.418,13.994,595.0,26.0
FD003,bilstm,mse,30,0.001,"hid64,layers1,p0.3",7,11.857,14.047,560.7,28.1
FD003,bilstm,asym,50,0.001,"hid64,layers1,p0.3",7,10.688,13.634,356.2,18.2
FD003,bilstm,asym,30,0.001,"hid64,layers2,p0.2",7,11.592,13.698,822.0,17.0
FD003,bilstm,mse,50,0.001,"hid64,layers2,p0.3",7,10.43,13.022,347.0,28.4
FD003,bilstm,mse,30,0.001,"hid96,layers1,p0.2",7,11.478,13.437,503.4,20.9
FD003,bilstm,asym,50,0.001,"hid96,layers1,p0.2",7,10.59,13.391,308.0,23.6
FD003,bilstm,asym,30,0.001,"hid96,layers1,p0.3",7,11.539,13.857,430.8,17.7
FD003,bilstm,mse,50,0.001,"hid96,layers2,p0.2",7,10.127,13.459,432.8,31.3
FD003,bilstm,mse,30,0.001,"hid96,layers2,p0.3",7,11.613,14.159,783.8,35.9
FD003,bilstm,asym,50,0.001,"hid96,layers2,p0.3",7,10.822,12.729,343.1,42.5
FD003,bilstm,asym,30,0.001,"hid128,layers1,p0.2",7,11.023,12.713,256.6,44.1
FD003,bilstm,mse,50,0.001,"hid128,layers1,p0.3",7,13.427,15.639,1101.1,46.9
FD003,bilstm,mse,30,0.001,"hid128,layers2,p0.2",7,11.206,14.331,921.7,40.9
FD003,bilstm,asym,50,0.001,"hid128,layers2,p0.2",7,10.538,12.989,381.4,45.9
FD003,bilstm,asym,30,0.001,"hid128,layers2,p0.3",7,11.233,13.728,263.1,50.8
FD003,cnnlstm,mse,50,0.001,"ch32,hid64,p0.2",7,11.115,13.745,774.8,20.6
FD003,cnnlstm,mse,30,0.001,"ch32,hid64,p0.3",7,11.589,14.684,830.3,19.9
FD003,cnnlstm,asym,50,0.001,"ch32,hid64,p0.3",7,11.453,12.509,333.4,21.2
FD003,cnnlstm,asym,30,0.001,"ch32,hid96,p0.2",7,11.493,13.927,847.4,17.5
FD003,cnnlstm,mse,50,0.001,"ch32,hid96,p0.3",7,11.393,13.779,840.9,20.2
FD003,cnnlstm,mse,30,0.001,"ch32,hid128,p0.2",7,10.939,13.407,900.0,22.4
FD003,cnnlstm,asym,50,0.001,"ch32,hid128,p0.2",7,10.005,13.57,905.7,21.3
FD003,cnnlstm,asym,30,0.001,"ch32,hid128,p0.3",7,10.833,12.911,606.8,23.2
FD003,cnnlstm,mse,50,0.001,"ch64,hid64,p0.2",7,10.465,13.561,988.4,13.5
FD003,cnnlstm,mse,30,0.001,"ch64,hid64,p0.3",7,11.405,13.285,798.3,14.6
FD003,cnnlstm,asym,50,0.001,"ch64,hid64,p0.3",7,11.077,13.459,562.2,12.8
FD003,cnnlstm,asym,30,0.001,"ch64,hid96,p0.2",7,11.509,12.998,916.6,13.9
FD003,cnnlstm,mse,50,0.001,"ch64,hid96,p0.3",7,10.032,13.068,622.6,11.6
FD003,cnnlstm,mse,30,0.001,"ch64,hid128,p0.2",7,11.823,13.311,737.6,12.0
FD003,cnnlstm,asym,50,0.001,"ch64,hid128,p0.2",7,10.733,12.736,679.7,14.5
FD003,cnnlstm,asym,30,0.001,"ch64,hid128,p0.3",7,11.524,12.514,326.2,15.1
FD003,tcn,mse,50,0.001,"ch32,levels3,p0.1",7,12.978,15.133,941.1,27.9
FD003,tcn,mse,30,0.001,"ch32,levels3,p0.2",7,13.383,15.425,693.8,22.9
FD003,tcn,asym,50,0.001,"ch32,levels3,p0.2",7,12.364,15.474,619.4,26.5
FD003,tcn,asym,30,0.001,"ch32,levels4,p0.1",7,12.736,13.927,663.6,16.4
FD003,tcn,mse,50,0.001,"ch32,levels4,p0.2",7,11.422,14.016,465.4,22.6
FD003,tcn,mse,30,0.001,"ch32,levels5,p0.1",7,12.681,15.177,878.9,21.0
FD003,tcn,asym,50,0.001,"ch32,levels5,p0.1",7,11.224,14.745,607.9,18.2
FD003,tcn,asym,30,0.001,"ch32,levels5,p0.2",7,11.812,14.439,501.8,20.8
FD003,tcn,mse,50,0.001,"ch32,levels6,p0.1",7,11.753,14.532,712.1,18.3
FD003,tcn,mse,30,0.001,"ch32,levels6,p0.2",7,12.414,14.9,652.4,24.6
FD003,tcn,asym,50,0.001,"ch32,levels6,p0.2",7,11.048,13.624,492.7,28.3
FD003,tcn,asym,30,0.001,"ch64,levels3,p0.1",7,11.764,14.491,603.9,17.5
FD003,tcn,mse,50,0.001,"ch64,levels3,p0.2",7,13.628,15.273,622.2,20.4
FD003,tcn,mse,30,0.001,"ch64,levels4,p0.1",7,12.3,14.504,719.7,15.3
FD003,tcn,asym,50,0.001,"ch64,levels4,p0.1",7,12.197,14.842,396.2,16.7
FD003,tcn,asym,30,0.001,"ch64,levels4,p0.2",7,12.102,15.885,650.8,18.8
FD003,tcn,mse,50,0.001,"ch64,levels5,p0.1",7,11.239,13.701,484.5,15.3
FD003,tcn,mse,30,0.001,"ch64,levels5,p0.2",7,12.675,14.572,617.0,19.4
FD003,tcn,asym,50,0.001,"ch64,levels5,p0.2",7,11.471,14.525,753.4,16.3
FD003,tcn,asym,30,0.001,"ch64,levels6,p0.1",7,11.808,13.682,481.0,19.0
