fd,model,loss,window,lr,hp,seed,val_rmse,test_rmse,nasa,sec
FD003,tcn,asym,30,0.0005,"ch64,levels4,p0.1",7,11.457,15.238,718.0,16.1
FD003,tcn,mse,50,0.0005,"ch64,levels4,p0.2",7,11.832,14.391,644.8,22.0
FD003,tcn,mse,30,0.0005,"ch64,levels5,p0.1",7,12.815,15.364,717.8,20.2
FD003,tcn,asym,50,0.0005,"ch64,levels5,p0.1",7,11.863,14.223,623.5,20.4
FD003,tcn,asym,30,0.0005,"ch64,levels5,p0.2",7,12.91,15.984,862.7,21.4
FD003,tcn,mse,50,0.0005,"ch64,levels6,p0.1",7,11.648,14.359,694.0,25.8
FD003,tcn,mse,30,0.0005,"ch64,levels6,p0.2",7,13.226,14.774,853.7,25.4
FD003,tcn,asym,50,0.0005,"ch64,levels6,p0.2",7,11.208,13.694,436.3,31.1
FD003,tcn,asym,30,0.0005,"ch96,levels3,p0.1",7,12.013,13.872,547.8,22.7
FD003,tcn,mse,50,0.0005,"ch96,levels3,p0.2",7,12.341,15.049,565.5,18.8
FD003,tcn,mse,30,0.0005,"ch96,levels4,p0.1",7,12.563,14.626,577.6,17.3
FD003,tcn,asym,50,0.0005,"ch96,levels4,p0.1",7,12.348,15.282,813.2,15.6
FD003,tcn,asym,30,0.0005,"ch96,levels4,p0.2",7,12.539,14.788,591.0,16.0
FD003,tcn,mse,50,0.0005,"ch96,levels5,p0.1",7,13.393,16.112,782.5,14.1
FD003,tcn,mse,30,0.0005,"ch96,levels5,p0.2",7,11.976,14.537,850.9,17.4
FD003,tcn,asym,50,0.0005,"ch96,levels5,p0.2",7,11.508,15.78,734.2,21.8
FD003,tcn,asym,30,0.0005,"ch96,levels6,p0.1",7,12.361,15.738,899.8,19.0
FD003,tcn,mse,50,0.0005,"ch96,levels6,p0.2",7,11.913,14.414,930.2,21.9
FD003,dlinear,mse,30,0.0005,kernel15,7,19.644,19.16,933.9,34.8
FD003,dlinear,mse,50,0.0005,kernel25,7,17.878,15.202,342.9,30.7
FD003,patchtst,mse,30,0.0005,"patch10,stride5,d_model64,layers2,revinTrue",7,13.188,15.195,801.6,82.1
FD003,patchtst,asym,50,0.0005,"patch10,stride5,d_model64,layers2,revinTrue",7,11.759,14.073,423.2,89.0
FD003,patchtst,asym,30,0.0005,"patch10,stride5,d_model64,layers2,revinFalse",7,10.709,12.188,273.9,67.9
FD003,patchtst,mse,50,0.0005,"patch10,stride5,d_model64,layers3,revinTrue",7,11.656,13.609,384.8,81.9
FD003,patchtst,mse,30,0.0005,"patch10,stride5,d_model64,layers3,revinFalse",7,10.891,12.445,319.9,95.9
FD003,patchtst,asym,50,0.0005,"patch10,stride5,d_model64,layers3,revinFalse",7,9.713,11.805,248.9,112.6
FD003,patchtst,asym,30,0.0005,"patch10,stride5,d_model128,layers2,revinTrue",7,13.633,15.244,829.8,50.9
FD003,patchtst,mse,50,0.0005,"patch10,stride5,d_model128,layers2,revinFalse",7,11.158,12.908,320.6,41.7
FD003,patchtst,mse,30,0.0005,"patch10,stride5,d_model128,layers3,revinTrue",7,13.628,15.945,1014.9,78.4
FD003,patchtst,asym,50,0.0005,"patch10,stride5,d_model128,layers3,revinTrue",7,12.197,14.595,411.1,95.9
FD003,patchtst,asym,30,0.0005,"patch10,stride5,d_model128,layers3,revinFalse",7,11.437,12.667,300.5,68.0
FD004,cnn,mse,50,0.0005,"ch32,k3,poolavg,p0.2",7,21.11,25.081,4814.3,25.4
FD004,cnn,mse,30,0.0005,"ch32,k3,poolavg,p0.3",7,19.041,21.429,5071.0,28.5
FD004,cnn,asym,50,0.0005,"ch32,k3,poolavg,p0.3",7,21.043,25.197,6376.7,29.5
FD004,cnn,asym,30,0.0005,"ch32,k3,poolmax,p0.2",7,19.878,22.347,3848.7,28.7
FD004,cnn,mse,50,0.0005,"ch32,k3,poolmax,p0.3",7,24.882,27.718,10424.9,18.9
FD004,cnn,mse,30,0.0005,"ch32,k5,poolavg,p0.2",7,17.827,18.12,2097.2,70.6
FD004,cnn,asym,50,0.0005,"ch32,k5,poolavg,p0.2",7,18.914,22.144,662909.5,61.1
FD004,cnn,asym,30,0.0005,"ch32,k5,poolavg,p0.3",7,17.552,19.833,2678.9,67.5
FD004,cnn,mse,50,0.0005,"ch32,k5,poolmax,p0.2",7,18.163,17.732,1667.8,41.0
FD004,cnn,mse,30,0.0005,"ch32,k5,poolmax,p0.3",7,17.279,18.431,2137.7,75.5
FD004,cnn,asym,50,0.0005,"ch32,k5,poolmax,p0.3",7,19.154,19.58,1770.0,39.1
FD004,cnn,asym,30,0.0005,"ch32,k7,poolavg,p0.2",7,17.256,18.353,1550.2,23.3
FD004,cnn,mse,50,0.0005,"ch32,k7,poolavg,p0.3",7,17.587,18.499,2402.1,29.2
FD004,cnn,mse,30,0.0005,"ch32,k7,poolmax,p0.2",7,16.894,17.242,1516.3,39.3
FD004,cnn,asym,50,0.0005,"ch32,k7,poolmax,p0.2",7,23.151,24.908,9050.5,24.8
FD004,cnn,asym,30,0.0005,"ch32,k7,poolmax,p0.3",7,17.694,17.698,1444.8,45.0
FD004,cnn,mse,50,0.0005,"ch64,k3,poolavg,p0.2",7,20.19,25.67,138237.6,44.9
FD004,cnn,mse,30,0.0005,"ch64,k3,poolavg,p0.3",7,18.97,21.165,3390.6,29.7
FD004,cnn,asym,50,0.0005,"ch64,k3,poolavg,p0.3",7,19.878,26.101,227896.6,38.8
FD004,cnn,asym,30,0.0005,"ch64,k3,poolmax,p0.2",7,20.12,23.286,4147.1,19.8
FD004,cnn,mse,50,0.0005,"ch64,k3,poolmax,p0.3",7,24.347,27.563,8243.9,21.3
FD004,cnn,mse,30,0.0005,"ch64,k5,poolavg,p0.2",7,17.668,19.195,2855.2,19.9
FD004,cnn,asym,50,0.0005,"ch64,k5,poolavg,p0.2",7,18.602,20.103,2683.6,42.5
FD004,cnn,asym,30,0.0005,"ch64,k5,poolavg,p0.3",7,17.343,18.888,1811.3,27.0
FD004,cnn,mse,50,0.0005,"ch64,k5,poolmax,p0.2",7,23.417,24.776,6565.5,21.3
FD004,cnn,mse,30,0.0005,"ch64,k5,poolmax,p0.3",7,17.106,18.673,2089.5,24.4
FD004,cnn,asym,50,0.0005,"ch64,k5,poolmax,p0.3",7,23.756,25.667,7853.9,23.8
FD004,cnn,asym,30,0.0005,"ch64,k7,poolavg,p0.2",7,17.712,17.566,1498.6,28.4
FD004,cnn,mse,50,0.0005,"ch64,k7,poolavg,p0.3",7,17.378,17.974,1861.4,20.8
FD004,cnn,mse,30,0.0005,"ch64,k7,poolmax,p0.2",7,17.335,18.228,2068.2,25.0
FD004,cnn,asym,50,0.0005,"ch64,k7,poolmax,p0.2",7,16.71,16.322,1111.3,25.8
FD004,cnn,asym,30,0.0005,"ch64,k7,poolmax,p0.3",7,17.105,18.414,1573.3,23.1
FD004,cnn,mse,50,0.0005,"ch96,k3,poolavg,p0.2",7,20.437,25.424,8897.2,28.2
FD004,cnn,mse,30,0.0005,"ch96,k3,poolavg,p0.3",7,18.694,21.574,3452.7,38.4
FD004,cnn,asym,50,0.0005,"ch96,k3,poolavg,p0.3",7,20.356,25.261,5514.7,23.3
FD004,cnn,asym,30,0.0005,"ch96,k3,poolmax,p0.2",7,19.787,21.785,3248.4,19.0
FD004,cnn,mse,50,0.0005,"ch96,k3,poolmax,p0.3",7,23.858,28.362,8203.0,28.5
FD004,cnn,mse,30,0.0005,"ch96,k5,poolavg,p0.2",7,17.842,19.315,2994.9,30.7
FD004,cnn,asym,50,0.0005,"ch96,k5,poolavg,p0.2",7,18.586,20.188,3257.1,26.1
FD004,cnn,asym,30,0.0005,"ch96,k5,poolavg,p0.3",7,18.215,19.571,3047.2,25.4
FD004,cnn,mse,50,0.0005,"ch96,k5,poolmax,p0.2",7,20.744,21.674,3648.8,24.4
FD004,cnn,mse,30,0.0005,"ch96,k5,poolmax,p0.3",7,17.407,18.236,2078.3,27.4
FD004,cnn,asym,50,0.0005,"ch96,k5,poolmax,p0.3",7,20.516,22.104,2781.5,23.3
FD004,cnn,asym,30,0.0005,"ch96,k7,poolavg,p0.2",7,17.573,17.521,1670.8,23.5
FD004,cnn,mse,50,0.0005,"ch96,k7,poolavg,p0.3",7,18.072,18.967,1906.5,21.6
FD004,cnn,mse,30,0.0005,"ch96,k7,poolmax,p0.2",7,17.562,17.866,1779.0,26.0
FD004,cnn,asym,50,0.0005,"ch96,k7,poolmax,p0.2",7,17.79,19.285,6378.4,29.7
FD004,cnn,asym,30,0.0005,"ch96,k7,poolmax,p0.3",7,17.383,18.677,1894.7,31.5
FD004,cnn,mse,50,0.0005,"ch128,k3,poolavg,p0.2",7,19.865,24.992,12067.3,32.4
FD004,cnn,mse,30,0.0005,"ch128,k3,poolavg,p0.3",7,19.015,22.0,3272.2,29.0
FD004,cnn,asym,50,0.0005,"ch128,k3,poolavg,p0.3",7,20.237,24.54,11135.3,63.7
FD004,cnn,asym,30,0.0005,"ch128,k3,poolmax,p0.2",7,19.958,22.558,4453.8,29.7
FD004,cnn,mse,50,0.0005,"ch128,k3,poolmax,p0.3",7,22.854,27.03,8597.0,40.4
FD004,cnn,mse,30,0.0005,"ch128,k5,poolavg,p0.2",7,18.127,18.545,2812.3,24.1
FD004,cnn,asym,50,0.0005,"ch128,k5,poolavg,p0.2",7,19.139,19.872,3214.2,28.7
FD004,cnn,asym,30,0.0005,"ch128,k5,poolavg,p0.3",7,18.327,19.59,2232.8,33.7
FD004,cnn,mse,50,0.0005,"ch128,k5,poolmax,p0.2",7,20.249,21.084,2037.7,27.1
FD004,cnn,mse,30,0.0005,"ch128,k5,poolmax,p0.3",7,17.961,19.57,2506.9,23.9
FD004,cnn,asym,50,0.0005,"ch128,k5,poolmax,p0.3",7,20.25,22.161,2979.1,34.1
FD004,cnn,asym,30,0.0005,"ch128,k7,poolavg,p0.2",7,17.598,18.381,1706.1,23.7
FD004,cnn,mse,50,0.0005,"ch128,k7,poolavg,p0.3",7,18.554,18.47,1765.1,23.5
FD004,cnn,mse,30,0.0005,"ch128,k7,poolmax,p0.2",7,17.118,17.625,2258.2,29.7
FD004,cnn,asym,50,0.0005,"ch128,k7,poolmax,p0.2",7,17.201,16.422,1107.7,42.2
FD004,cnn,asym,30,0.0005,"ch128,k7,poolmax,p0.3",7,17.432,17.571,1387.1,28.8
FD004,lstm,mse,50,0.0005,"hid64,layers1,p0.2",7,14.856,13.788,952.7,49.5
FD004,lstm,mse,30,0.0005,"hid64,layers1,p0.3",7,15.812,14.538,936.5,57.9
FD004,lstm,asym,50,0.0005,"hid64,layers1,p0.3",7,15.058,13.695,818.3,60.0
FD004,lstm,asym,30,0.0005,"hid64,layers2,p0.2",7,15.706,13.835,844.4,55.7
FD004,lstm,mse,50,0.0005,"hid64,layers2,p0.3",7,15.106,13.623,893.6,59.9
FD004,lstm,mse,30,0.0005,"hid64,layers3,p0.2",7,15.933,13.83,858.2,58.9
FD004,lstm,asym,50,0.0005,"hid64,layers3,p0.2",7,15.902,14.245,932.0,73.9
FD004,lstm,asym,30,0.0005,"hid64,layers3,p0.3",7,16.186,13.936,840.9,54.1
FD004,lstm,mse,50,0.0005,"hid96,layers1,p0.2",7,15.007,13.185,813.9,43.4
FD004,lstm,mse,30,0.0005,"hid96,layers1,p0.3",7,15.807,14.124,947.4,72.0
FD004,lstm,asym,50,0.0005,"hid96,layers1,p0.3",7,15.247,13.039,728.3,60.1
FD004,lstm,asym,30,0.0005,"hid96,layers2,p0.2",7,15.867,13.964,831.4,64.7
FD004,lstm,mse,50,0.0005,"hid96,layers2,p0.3",7,15.167,13.103,902.1,86.5
FD004,lstm,mse,30,0.0005,"hid96,layers3,p0.2",7,16.032,14.201,850.1,68.9
FD004,lstm,asym,50,0.0005,"hid96,layers3,p0.2",7,15.414,12.663,738.4,70.5
FD004,lstm,asym,30,0.0005,"hid96,layers3,p0.3",7,16.338,15.081,1230.9,86.0
FD004,lstm,mse,50,0.0005,"hid128,layers1,p0.2",7,14.813,13.424,885.9,111.7
FD004,lstm,mse,30,0.0005,"hid128,layers1,p0.3",7,15.737,14.513,891.8,79.8
FD004,lstm,asym,50,0.0005,"hid128,layers1,p0.3",7,14.983,14.015,880.1,75.7
FD004,lstm,asym,30,0.0005,"hid128,layers2,p0.2",7,16.005,14.422,919.9,72.5
FD004,lstm,mse,50,0.0005,"hid128,layers2,p0.3",7,15.096,13.615,998.1,84.4
FD004,lstm,mse,30,0.0005,"hid128,layers3,p0.2",7,15.845,14.331,949.7,112.1
FD004,lstm,asym,50,0.0005,"hid128,layers3,p0.2",7,15.96,13.197,798.3,87.6
FD004,lstm,asym,30,0.0005,"hid128,layers3,p0.3",7,15.955,14.243,929.3,103.2
FD004,lstm,mse,50,0.0005,"hid160,layers1,p0.2",7,14.897,13.307,931.0,188.7
FD004,lstm,mse,30,0.0005,"hid160,layers1,p0.3",7,15.83,14.059,983.3,86.2
FD004,lstm,asym,50,0.0005,"hid160,layers1,p0.3",42,15.081,13.269,942.0,124.8
FD004,lstm,mse,50,0.0005,"hid160,layers2,p0.2",7,15.297,13.141,962.4,152.2
FD004,lstm,mse,30,0.001,"hid160,layers2,p0.3",42,15.391,14.706,1112.2,111.7
FD004,lstm,asym,30,0.001,"hid160,layers2,p0.3",7,15.671,14.394,957.9,152.3
FD004,lstm,mse,30,0.0005,"hid160,layers3,p0.2",42,16.207,13.964,871.6,200.1
FD004,lstm,asym,30,0.0005,"hid160,layers3,p0.2",7,15.829,14.263,879.6,117.2
FD004,lstm,mse,50,0.001,"hid160,layers3,p0.3",42,15.187,13.751,854.6,366.1
FD004,lstm,asym,50,0.001,"hid160,layers3,p0.3",7,15.377,13.277,928.6,193.1
FD004,gru,mse,50,0.0005,"hid64,layers1,p0.2",42,15.153,13.676,1079.2,64.8
FD004,gru,asym,50,0.0005,"hid64,layers1,p0.2",7,16.658,15.285,1067.0,69.9
FD004,gru,asym,30,0.001,"hid64,layers1,p0.3",42,16.228,15.049,918.2,38.0
FD004,gru,mse,30,0.001,"hid64,layers2,p0.2",7,15.785,14.216,957.8,24.8
FD004,gru,asym,30,0.0005,"hid64,layers2,p0.2",42,16.131,14.19,957.8,26.3
FD004,gru,mse,30,0.0005,"hid64,layers2,p0.3",7,15.799,14.106,1009.6,36.1
FD004,gru,asym,50,0.001,"hid64,layers2,p0.3",42,15.308,13.137,814.4,29.6
FD004,gru,mse,50,0.001,"hid64,layers3,p0.2",7,14.97,13.238,960.1,33.4
FD004,gru,asym,50,0.0005,"hid64,layers3,p0.2",42,15.396,13.652,881.9,40.9
FD004,gru,mse,50,0.0005,"hid64,layers3,p0.3",7,15.279,13.438,823.6,50.9
FD004,gru,mse,30,0.001,"hid96,layers1,p0.2",42,16.042,15.566,1379.6,57.0
FD004,gru,asym,30,0.001,"hid96,layers1,p0.2",7,16.568,15.599,1172.1,85.0
FD004,gru,mse,30,0.0005,"hid96,layers1,p0.3",42,19.517,19.534,2313.7,49.7
FD004,gru,asym,30,0.0005,"hid96,layers1,p0.3",7,16.395,15.311,1060.4,66.8
FD004,gru,mse,50,0.001,"hid96,layers2,p0.2",42,15.644,13.695,901.7,32.1
FD004,gru,asym,50,0.001,"hid96,layers2,p0.2",7,15.616,13.005,910.5,55.1
FD004,gru,mse,50,0.0005,"hid96,layers2,p0.3",42,14.916,12.803,848.0,103.7
FD004,gru,asym,50,0.0005,"hid96,layers2,p0.3",7,15.468,13.912,925.6,40.8
FD004,gru,asym,30,0.001,"hid96,layers3,p0.2",42,15.945,15.682,1167.5,69.4
FD004,gru,mse,30,0.001,"hid96,layers3,p0.3",7,15.969,14.81,1164.5,54.6
FD004,gru,asym,30,0.0005,"hid96,layers3,p0.3",42,16.422,14.085,892.7,38.5
FD004,gru,mse,30,0.0005,"hid128,layers1,p0.2",7,19.613,19.615,2800.8,29.6
FD004,gru,asym,50,0.001,"hid128,layers1,p0.2",42,16.05,12.924,772.6,61.1
FD004,gru,mse,50,0.001,"hid128,layers1,p0.3",7,15.356,13.418,969.2,55.3
FD004,gru,asym,50,0.0005,"hid128,layers1,p0.3",42,16.303,14.165,835.0,46.0
FD004,gru,mse,50,0.0005,"hid128,layers2,p0.2",7,14.799,12.641,902.6,53.0
FD004,gru,mse,30,0.001,"hid128,layers2,p0.3",42,16.071,14.134,979.4,39.8
FD004,gru,asym,30,0.001,"hid128,layers2,p0.3",7,16.055,13.879,926.9,35.6
FD004,gru,mse,30,0.0005,"hid128,layers3,p0.2",42,16.038,14.627,1138.5,29.7
FD004,gru,asym,30,0.0005,"hid128,layers3,p0.2",7,15.725,14.603,948.7,56.1
FD004,gru,mse,50,0.001,"hid128,layers3,p0.3",42,15.333,13.323,966.7,48.0
FD004,gru,asym,50,0.001,"hid128,layers3,p0.3",7,15.973,13.631,819.1,47.0
FD004,bilstm,mse,50,0.0005,"hid64,layers1,p0.2",42,15.016,13.445,810.2,45.0
FD004,bilstm,asym,50,0.0005,"hid64,layers1,p0.2",7,15.324,13.546,891.9,40.1
FD004,bilstm,asym,30,0.001,"hid64,layers1,p0.3",42,15.959,14.5,846.2,33.1
FD004,bilstm,mse,30,0.001,"hid64,layers2,p0.2",7,15.636,14.332,1114.3,29.6
FD004,bilstm,asym,30,0.0005,"hid64,layers2,p0.2",42,15.697,14.372,899.1,30.0
FD004,bilstm,mse,30,0.0005,"hid64,layers2,p0.3",7,15.663,14.774,1013.9,30.2
FD004,bilstm,asym,50,0.001,"hid64,layers2,p0.3",42,15.543,13.39,871.8,35.4
FD004,bilstm,mse,50,0.001,"hid96,layers1,p0.2",7,14.885,12.748,732.4,63.6
FD004,bilstm,asym,50,0.0005,"hid96,layers1,p0.2",42,15.016,13.168,766.6,40.3
FD004,bilstm,mse,50,0.0005,"hid96,layers1,p0.3",7,14.931,12.883,837.8,67.2
FD004,bilstm,mse,30,0.001,"hid96,layers2,p0.2",42,15.755,14.831,1198.6,44.7
FD004,bilstm,asym,30,0.001,"hid96,layers2,p0.2",7,15.616,13.729,819.4,56.3
FD004,bilstm,mse,30,0.0005,"hid96,layers2,p0.3",42,15.513,14.445,927.6,55.0
FD004,bilstm,asym,30,0.0005,"hid96,layers2,p0.3",7,15.486,14.135,839.1,70.2
FD004,bilstm,mse,50,0.001,"hid128,layers1,p0.2",42,14.642,12.766,759.1,90.3
FD004,bilstm,asym,50,0.001,"hid128,layers1,p0.2",7,15.461,12.996,766.9,94.4
FD004,bilstm,mse,50,0.0005,"hid128,layers1,p0.3",42,14.999,12.998,841.7,84.2
FD004,bilstm,asym,50,0.0005,"hid128,layers1,p0.3",7,15.275,13.237,874.0,66.9
FD004,bilstm,asym,30,0.001,"hid128,layers2,p0.2",42,16.032,15.366,1037.9,77.7
FD004,bilstm,mse,30,0.001,"hid128,layers2,p0.3",7,15.78,15.36,1211.0,90.0
FD004,bilstm,asym,30,0.0005,"hid128,layers2,p0.3",42,15.701,13.963,899.5,82.6
FD004,cnnlstm,mse,30,0.0005,"ch32,hid64,p0.2",7,16.239,14.82,1055.6,38.7
FD004,cnnlstm,asym,50,0.001,"ch32,hid64,p0.2",42,15.948,13.427,829.1,35.8
FD004,cnnlstm,mse,50,0.001,"ch32,hid64,p0.3",7,15.444,12.868,806.5,37.0
FD004,cnnlstm,asym,50,0.0005,"ch32,hid64,p0.3",42,16.096,13.731,1019.8,64.2
FD004,cnnlstm,mse,50,0.0005,"ch32,hid96,p0.2",7,15.735,13.77,918.7,38.6
FD004,cnnlstm,mse,30,0.001,"ch32,hid96,p0.3",42,16.323,14.859,1209.9,44.9
FD004,cnnlstm,asym,30,0.001,"ch32,hid96,p0.3",7,16.119,14.359,947.7,47.0
FD004,cnnlstm,mse,30,0.0005,"ch32,hid128,p0.2",42,16.008,15.197,1128.6,60.1
FD004,cnnlstm,asym,30,0.0005,"ch32,hid128,p0.2",7,16.193,15.017,1190.9,47.4
FD004,cnnlstm,mse,50,0.001,"ch32,hid128,p0.3",42,15.661,13.715,925.7,29.6
FD004,cnnlstm,asym,50,0.001,"ch32,hid128,p0.3",7,15.636,13.436,826.5,29.7
FD004,cnnlstm,mse,50,0.0005,"ch64,hid64,p0.2",42,16.431,14.326,1104.8,22.2
FD004,cnnlstm,asym,50,0.0005,"ch64,hid64,p0.2",7,16.709,14.955,1063.7,23.8
FD004,cnnlstm,asym,30,0.001,"ch64,hid64,p0.3",42,16.546,14.854,1036.8,20.5
FD004,cnnlstm,mse,30,0.001,"ch64,hid96,p0.2",7,16.34,15.505,1061.3,22.1
FD004,cnnlstm,asym,30,0.0005,"ch64,hid96,p0.2",42,16.14,14.741,942.7,22.6
FD004,cnnlstm,mse,30,0.0005,"ch64,hid96,p0.3",7,16.544,15.34,1278.7,25.5
FD004,cnnlstm,asym,50,0.001,"ch64,hid96,p0.3",42,15.899,13.913,845.2,29.0
FD004,cnnlstm,mse,50,0.001,"ch64,hid128,p0.2",7,15.161,13.17,902.8,30.2
FD004,cnnlstm,asym,50,0.0005,"ch64,hid128,p0.2",42,15.699,14.42,946.7,23.9
FD004,cnnlstm,mse,50,0.0005,"ch64,hid128,p0.3",7,15.543,13.788,913.7,21.8
FD004,tcn,mse,30,0.001,"ch32,levels3,p0.1",42,16.43,15.947,1434.7,31.1
FD004,tcn,asym,30,0.001,"ch32,levels3,p0.1",7,16.454,16.246,1269.2,32.3
FD004,tcn,mse,30,0.0005,"ch32,levels3,p0.2",42,17.101,16.695,1813.8,51.7
FD004,tcn,asym,30,0.0005,"ch32,levels3,p0.2",7,16.878,16.451,1460.4,49.4
FD004,tcn,mse,50,0.001,"ch32,levels4,p0.1",42,15.864,14.738,1047.8,33.8
FD004,tcn,asym,50,0.001,"ch32,levels4,p0.1",7,16.152,14.975,1303.5,73.9
FD004,tcn,mse,50,0.0005,"ch32,levels4,p0.2",42,15.936,14.048,1004.1,82.8
FD004,tcn,asym,50,0.0005,"ch32,levels4,p0.2",7,15.918,14.112,964.5,78.7
FD004,tcn,asym,30,0.001,"ch32,levels5,p0.1",42,17.401,16.038,1140.4,41.6
FD004,tcn,mse,30,0.001,"ch32,levels5,p0.2",7,16.523,15.947,1470.3,69.0
FD004,tcn,asym,30,0.0005,"ch32,levels5,p0.2",42,17.374,16.24,1221.1,67.2
FD004,tcn,mse,30,0.0005,"ch32,levels6,p0.1",7,16.444,15.211,1060.5,46.8
FD004,tcn,asym,50,0.001,"ch32,levels6,p0.1",42,16.295,14.641,1247.0,48.0
FD004,tcn,mse,50,0.001,"ch32,levels6,p0.2",7,15.981,14.045,947.0,38.9
FD004,tcn,asym,50,0.0005,"ch32,levels6,p0.2",42,16.002,14.036,1107.2,50.4
FD004,tcn,mse,50,0.0005,"ch64,levels3,p0.1",7,17.049,16.602,1526.4,45.3
FD004,tcn,mse,30,0.001,"ch64,levels3,p0.2",42,16.473,16.639,1513.4,46.7
FD004,tcn,asym,30,0.001,"ch64,levels3,p0.2",7,16.401,16.39,1214.2,27.2
FD004,tcn,mse,30,0.0005,"ch64,levels4,p0.1",42,16.898,15.982,1386.1,31.7
FD004,tcn,asym,30,0.0005,"ch64,levels4,p0.1",7,16.193,15.263,1252.0,38.6
FD004,tcn,mse,50,0.001,"ch64,levels4,p0.2",42,16.293,14.339,1065.1,36.5
FD004,tcn,asym,50,0.001,"ch64,levels4,p0.2",7,16.057,13.836,854.2,32.0
FD004,tcn,mse,50,0.0005,"ch64,levels5,p0.1",42,16.233,14.628,1154.0,43.0
FD004,tcn,asym,50,0.0005,"ch64,levels5,p0.1",7,16.508,14.18,1081.2,46.2
FD004,tcn,asym,30,0.001,"ch64,levels5,p0.2",42,16.879,16.519,1622.9,37.3
FD004,tcn,mse,30,0.001,"ch64,levels6,p0.1",7,16.476,15.121,1073.1,36.1
FD004,tcn,asym,30,0.0005,"ch64,levels6,p0.1",42,16.526,15.804,1361.6,39.6
FD004,tcn,mse,30,0.0005,"ch64,levels6,p0.2",7,16.494,15.329,1247.9,59.1
FD004,tcn,asym,50,0.001,"ch64,levels6,p0.2",42,15.921,13.908,929.9,46.6
FD004,tcn,mse,50,0.001,"ch96,levels3,p0.1",7,17.12,16.7,1581.8,40.2
FD004,tcn,asym,50,0.0005,"ch96,levels3,p0.1",42,17.146,15.926,1244.7,36.7
FD004,tcn,mse,50,0.0005,"ch96,levels3,p0.2",7,16.61,16.358,1477.1,48.4
FD004,tcn,mse,30,0.001,"ch96,levels4,p0.1",42,16.128,15.533,1134.8,34.0
FD004,tcn,asym,30,0.001,"ch96,levels4,p0.1",7,16.297,16.778,1455.2,36.8
FD004,tcn,mse,30,0.0005,"ch96,levels4,p0.2",42,16.849,16.021,1549.7,41.7
FD004,tcn,asym,30,0.0005,"ch96,levels4,p0.2",7,17.012,15.799,1808.2,57.2
FD004,tcn,mse,50,0.001,"ch96,levels5,p0.1",42,16.577,15.69,1493.0,49.3
FD004,tcn,asym,50,0.001,"ch96,levels5,p0.1",7,15.914,14.008,963.6,40.3
FD004,tcn,mse,50,0.0005,"ch96,levels5,p0.2",42,16.696,14.921,1335.0,45.5
FD004,tcn,asym,50,0.0005,"ch96,levels5,p0.2",7,16.09,14.102,1226.9,57.5
FD004,tcn,asym,30,0.001,"ch96,levels6,p0.1",42,16.677,15.722,1421.3,49.2
FD004,tcn,mse,30,0.001,"ch96,levels6,p0.2",7,16.492,15.493,1297.4,49.4
FD004,tcn,asym,30,0.0005,"ch96,levels6,p0.2",42,16.399,15.752,1261.9,49.1
FD004,dlinear,mse,30,0.0005,kernel15,7,18.949,16.753,1467.4,97.3
FD004,dlinear,mse,50,0.001,kernel25,42,19.069,14.798,1098.5,87.8
FD004,dlinear,mse,50,0.001,kernel35,7,15.934,14.397,1008.2,87.0
FD004,patchtst,mse,50,0.001,"patch10,stride5,d_model64,layers2,revinTrue",42,18.505,20.677,3275.5,235.9
FD004,patchtst,asym,30,0.0005,"patch10,stride5,d_model64,layers2,revinTrue",42,18.95,16.769,1428.8,299.0
FD004,patchtst,mse,30,0.001,"patch10,stride5,d_model64,layers2,revinFalse",42,16.598,14.283,1089.7,124.5
FD004,patchtst,mse,50,0.0005,"patch10,stride5,d_model64,layers2,revinFalse",42,17.257,14.08,1106.6,308.4
FD004,patchtst,asym,50,0.001,"patch10,stride5,d_model64,layers2,revinFalse",42,16.722,13.986,1063.8,223.8
FD004,patchtst,mse,30,0.0005,"patch10,stride5,d_model64,layers3,revinTrue",42,19.107,17.422,1912.6,315.7
FD004,patchtst,asym,30,0.001,"patch10,stride5,d_model64,layers3,revinTrue",42,19.094,17.722,2300.2,258.7
FD004,patchtst,asym,50,0.0005,"patch10,stride5,d_model64,layers3,revinTrue",42,18.207,18.131,1832.2,317.1
FD004,patchtst,mse,50,0.001,"patch10,stride5,d_model64,layers3,revinFalse",42,16.814,14.237,1087.7,371.6
FD004,patchtst,asym,30,0.0005,"patch10,stride5,d_model64,layers3,revinFalse",42,16.258,14.295,1018.8,303.5
FD004,patchtst,mse,30,0.001,"patch10,stride5,d_model128,layers2,revinTrue",42,19.806,18.465,3075.4,315.8
FD004,patchtst,mse,50,0.0005,"patch10,stride5,d_model128,layers2,revinTrue",42,19.405,19.839,4039.1,192.2
FD004,patchtst,asym,50,0.001,"patch10,stride5,d_model128,layers2,revinTrue",42,19.399,20.524,3875.6,348.3
FD004,patchtst,mse,30,0.0005,"patch10,stride5,d_model128,layers2,revinFalse",42,16.5,14.319,1151.7,96.2
FD004,patchtst,asym,30,0.001,"patch10,stride5,d_model128,layers2,revinFalse",42,16.061,14.284,954.2,90.5
FD004,patchtst,asym,50,0.0005,"patch10,stride5,d_model128,layers2,revinFalse",42,17.24,13.666,887.6,154.1
FD004,patchtst,mse,50,0.001,"patch10,stride5,d_model128,layers3,revinTrue",42,19.508,19.685,3062.8,319.1
