fd,model,loss,window,lr,hp,seed,val_rmse,test_rmse,nasa,sec
FD002,gru,asym,50,0.001,"hid128,layers3,p0.3",42,13.378,12.969,647.9,25.4
FD002,bilstm,asym,50,0.0005,"hid64,layers1,p0.2",42,13.597,12.66,680.9,36.8
FD002,bilstm,mse,30,0.001,"hid64,layers2,p0.2",42,15.055,14.075,970.5,22.3
FD002,bilstm,mse,30,0.0005,"hid64,layers2,p0.3",42,15.113,13.727,901.7,37.0
FD002,bilstm,mse,50,0.001,"hid96,layers1,p0.2",42,13.377,13.416,792.0,36.0
FD002,bilstm,mse,50,0.0005,"hid96,layers1,p0.3",42,13.667,12.902,707.2,42.5
FD002,bilstm,asym,30,0.001,"hid96,layers2,p0.2",42,15.45,13.945,858.5,37.3
FD002,bilstm,asym,30,0.0005,"hid96,layers2,p0.3",42,14.979,14.461,1003.8,43.4
FD002,bilstm,asym,50,0.001,"hid128,layers1,p0.2",42,13.769,12.791,666.5,33.2
FD002,bilstm,asym,50,0.0005,"hid128,layers1,p0.3",42,13.435,12.67,617.8,49.8
FD002,bilstm,mse,30,0.001,"hid128,layers2,p0.3",42,15.381,14.308,948.0,56.8
FD002,cnnlstm,mse,30,0.0005,"ch32,hid64,p0.2",42,16.999,14.511,914.8,20.6
FD002,cnnlstm,mse,50,0.001,"ch32,hid64,p0.3",42,15.338,14.67,1195.7,16.6
FD002,cnnlstm,mse,50,0.0005,"ch32,hid96,p0.2",42,14.798,14.795,1237.8,20.8
FD002,cnnlstm,asym,30,0.001,"ch32,hid96,p0.3",42,15.755,14.401,890.7,19.3
FD002,cnnlstm,asym,30,0.0005,"ch32,hid128,p0.2",42,16.208,15.209,1144.1,21.0
FD002,cnnlstm,asym,50,0.001,"ch32,hid128,p0.3",42,14.481,13.761,776.7,18.0
FD002,cnnlstm,asym,50,0.0005,"ch64,hid64,p0.2",42,16.452,15.951,1071.4,16.5
FD002,cnnlstm,mse,30,0.001,"ch64,hid96,p0.2",42,16.101,14.974,929.8,12.3
FD002,cnnlstm,mse,30,0.0005,"ch64,hid96,p0.3",42,16.317,15.272,1213.6,14.2
FD002,cnnlstm,mse,50,0.001,"ch64,hid128,p0.2",42,15.096,14.757,1044.9,17.0
FD002,cnnlstm,mse,50,0.0005,"ch64,hid128,p0.3",42,14.396,14.381,924.2,17.1
FD002,tcn,asym,30,0.001,"ch32,levels3,p0.1",42,16.444,15.308,1097.3,22.5
FD002,tcn,asym,30,0.0005,"ch32,levels3,p0.2",42,16.325,15.272,1018.7,49.2
FD002,tcn,mse,50,0.0005,"ch32,levels4,p0.1",42,14.933,14.177,1086.8,24.3
FD002,tcn,mse,30,0.0005,"ch32,levels4,p0.2",42,15.887,14.967,1053.7,44.6
FD002,tcn,asym,50,0.0005,"ch32,levels4,p0.2",42,14.709,14.112,785.5,28.7
FD002,tcn,asym,30,0.0005,"ch32,levels5,p0.1",42,16.222,15.475,1047.0,28.4
FD002,tcn,mse,50,0.0005,"ch32,levels5,p0.2",42,14.234,13.765,731.6,42.0
FD002,tcn,mse,30,0.0005,"ch32,levels6,p0.1",42,16.145,15.132,1209.6,34.6
FD002,tcn,asym,50,0.0005,"ch32,levels6,p0.1",42,14.261,14.533,846.9,30.5
FD002,tcn,asym,30,0.0005,"ch32,levels6,p0.2",42,15.917,15.322,1063.7,46.8
FD002,tcn,mse,50,0.0005,"ch64,levels3,p0.1",42,17.557,14.997,908.1,22.1
FD002,tcn,mse,30,0.0005,"ch64,levels3,p0.2",42,16.215,14.99,1263.9,28.5
FD002,tcn,asym,50,0.0005,"ch64,levels3,p0.2",42,17.366,15.885,969.5,21.4
FD002,tcn,asym,30,0.0005,"ch64,levels4,p0.1",42,16.645,15.231,1152.8,23.3
FD002,tcn,mse,50,0.0005,"ch64,levels4,p0.2",42,16.036,16.744,1103.9,29.7
FD002,tcn,mse,30,0.0005,"ch64,levels5,p0.1",42,16.775,14.722,1147.3,21.5
FD002,tcn,asym,50,0.0005,"ch64,levels5,p0.1",42,14.28,14.359,894.3,23.7
FD002,tcn,asym,30,0.0005,"ch64,levels5,p0.2",42,16.184,15.391,1054.5,32.5
FD002,tcn,mse,50,0.0005,"ch64,levels6,p0.1",42,14.725,14.255,822.1,28.1
FD002,tcn,mse,30,0.0005,"ch64,levels6,p0.2",42,16.562,15.182,1007.0,28.6
FD002,tcn,asym,50,0.0005,"ch64,levels6,p0.2",42,14.848,14.345,856.3,33.8
FD002,tcn,asym,30,0.0005,"ch96,levels3,p0.1",42,16.952,15.418,1776.0,23.7
FD002,tcn,mse,50,0.0005,"ch96,levels3,p0.2",42,17.195,16.012,1270.5,24.7
FD002,tcn,mse,30,0.0005,"ch96,levels4,p0.1",42,16.832,15.469,1447.9,17.9
FD002,tcn,asym,50,0.0005,"ch96,levels4,p0.1",42,15.607,14.993,865.1,16.0
FD002,tcn,asym,30,0.0005,"ch96,levels4,p0.2",42,16.566,15.634,1395.7,24.2
FD002,tcn,mse,50,0.0005,"ch96,levels5,p0.1",42,15.244,15.113,1148.1,17.3
FD002,tcn,mse,30,0.0005,"ch96,levels5,p0.2",42,16.252,15.237,1285.1,26.1
FD002,tcn,asym,50,0.0005,"ch96,levels5,p0.2",42,14.776,14.705,963.1,23.6
FD002,tcn,asym,30,0.0005,"ch96,levels6,p0.1",42,16.864,15.79,1089.2,25.6
FD002,tcn,mse,50,0.0005,"ch96,levels6,p0.2",42,14.222,14.421,1178.5,32.9
FD002,dlinear,mse,30,0.0005,kernel15,42,16.178,15.053,967.1,63.3
FD002,dlinear,mse,50,0.0005,kernel25,42,15.487,17.296,9202.5,58.7
FD002,patchtst,mse,30,0.0005,"patch10,stride5,d_model64,layers2,revinTrue",42,16.771,17.577,1674.2,153.5
FD002,patchtst,asym,50,0.001,"patch10,stride5,d_model64,layers2,revinTrue",7,13.78,18.761,3178.9,159.2
FD002,patchtst,mse,50,0.0005,"patch10,stride5,d_model64,layers2,revinFalse",42,12.974,13.016,735.8,131.2
FD002,patchtst,asym,50,0.0005,"patch10,stride5,d_model64,layers2,revinFalse",7,12.884,13.074,679.2,149.6
FD002,patchtst,asym,30,0.001,"patch10,stride5,d_model64,layers3,revinTrue",42,17.006,17.732,1506.5,275.7
FD002,patchtst,mse,30,0.001,"patch10,stride5,d_model64,layers3,revinFalse",7,14.706,14.054,818.2,149.1
FD002,patchtst,asym,30,0.0005,"patch10,stride5,d_model64,layers3,revinFalse",42,14.72,13.463,770.9,208.5
FD002,patchtst,mse,30,0.0005,"patch10,stride5,d_model128,layers2,revinTrue",7,17.31,18.39,1892.2,235.7
FD002,patchtst,asym,50,0.001,"patch10,stride5,d_model128,layers2,revinTrue",42,14.705,18.409,2574.4,237.5
FD002,patchtst,mse,50,0.001,"patch10,stride5,d_model128,layers2,revinFalse",7,13.021,13.644,777.7,177.8
FD002,patchtst,asym,50,0.0005,"patch10,stride5,d_model128,layers2,revinFalse",42,13.17,13.279,800.6,229.9
FD002,patchtst,mse,50,0.0005,"patch10,stride5,d_model128,layers3,revinTrue",7,14.19,18.407,4251.9,317.1
FD002,patchtst,mse,30,0.001,"patch10,stride5,d_model128,layers3,revinFalse",42,15.913,13.846,914.4,164.3
FD002,patchtst,asym,30,0.001,"patch10,stride5,d_model128,layers3,revinFalse",7,14.868,14.011,742.5,181.3
FD003,cnn,mse,30,0.001,"ch32,k3,poolavg,p0.2",42,15.194,20.099,1679.6,15.0
FD003,cnn,asym,50,0.001,"ch32,k3,poolavg,p0.2",42,17.734,23.548,3213.4,11.7
FD003,cnn,asym,30,0.001,"ch32,k3,poolavg,p0.3",42,15.684,20.422,1764.4,12.3
FD003,cnn,mse,50,0.001,"ch32,k3,poolmax,p0.2",42,22.238,27.9,8940.4,13.9
FD003,cnn,mse,30,0.001,"ch32,k3,poolmax,p0.3",42,17.489,22.305,2456.6,10.5
FD003,cnn,asym,50,0.001,"ch32,k3,poolmax,p0.3",42,22.128,27.512,9305.6,13.0
FD003,cnn,asym,30,0.001,"ch32,k5,poolavg,p0.2",42,14.138,19.712,1296.4,21.6
FD003,cnn,mse,50,0.001,"ch32,k5,poolavg,p0.3",42,15.707,21.411,1652.0,25.1
FD003,cnn,mse,30,0.001,"ch32,k5,poolmax,p0.2",42,17.045,20.686,1605.2,25.0
FD003,cnn,asym,50,0.001,"ch32,k5,poolmax,p0.2",42,18.898,25.495,4329.2,34.7
FD003,cnn,asym,30,0.001,"ch32,k5,poolmax,p0.3",42,17.349,22.102,3192.2,20.9
FD003,cnn,mse,50,0.001,"ch32,k7,poolavg,p0.2",42,15.655,20.232,1457.4,9.3
FD003,cnn,mse,30,0.001,"ch32,k7,poolavg,p0.3",42,13.129,17.428,652.4,10.5
FD003,cnn,asym,50,0.001,"ch32,k7,poolavg,p0.3",42,13.067,14.857,420.7,29.4
FD003,cnn,asym,30,0.001,"ch32,k7,poolmax,p0.2",42,13.333,16.029,702.6,16.3
FD003,cnn,mse,50,0.001,"ch32,k7,poolmax,p0.3",42,12.997,16.013,826.4,15.4
FD003,cnn,mse,30,0.001,"ch64,k3,poolavg,p0.2",42,15.767,21.606,2105.7,10.3
FD003,cnn,asym,50,0.001,"ch64,k3,poolavg,p0.2",42,17.789,23.238,2200.6,11.4
FD003,cnn,asym,30,0.001,"ch64,k3,poolavg,p0.3",42,15.472,21.684,1937.8,7.6
FD003,cnn,mse,50,0.001,"ch64,k3,poolmax,p0.2",42,20.501,27.715,8541.6,13.1
FD003,cnn,mse,30,0.001,"ch64,k3,poolmax,p0.3",42,18.343,22.647,2876.6,10.7
FD003,cnn,asym,50,0.001,"ch64,k3,poolmax,p0.3",42,20.68,26.603,4733.0,12.3
FD003,cnn,asym,30,0.001,"ch64,k5,poolavg,p0.2",42,14.165,17.262,648.2,9.6
FD003,cnn,mse,50,0.001,"ch64,k5,poolavg,p0.3",42,16.148,23.474,2746.0,6.4
FD003,cnn,mse,30,0.001,"ch64,k5,poolmax,p0.2",42,13.492,16.514,999.3,13.4
FD003,cnn,asym,50,0.001,"ch64,k5,poolmax,p0.2",42,12.408,15.771,626.1,10.2
FD003,cnn,asym,30,0.001,"ch64,k5,poolmax,p0.3",42,13.046,15.909,698.6,13.0
FD003,cnn,mse,50,0.001,"ch64,k7,poolavg,p0.2",42,13.823,16.927,680.9,9.3
FD003,cnn,mse,30,0.001,"ch64,k7,poolavg,p0.3",42,12.9,16.702,660.7,9.3
FD003,cnn,asym,50,0.001,"ch64,k7,poolavg,p0.3",42,13.131,16.3,391.1,11.7
FD003,cnn,asym,30,0.001,"ch64,k7,poolmax,p0.2",42,13.207,16.676,970.3,9.6
FD003,cnn,mse,50,0.001,"ch64,k7,poolmax,p0.3",42,12.637,16.916,1057.6,11.6
FD003,cnn,mse,30,0.001,"ch96,k3,poolavg,p0.2",42,15.847,20.095,2024.2,11.1
FD003,cnn,asym,50,0.001,"ch96,k3,poolavg,p0.2",42,16.741,23.935,2596.9,10.9
FD003,cnn,asym,30,0.001,"ch96,k3,poolavg,p0.3",42,15.669,19.512,1346.8,17.1
FD003,cnn,mse,50,0.001,"ch96,k3,poolmax,p0.2",42,20.085,26.374,4187.5,6.1
FD003,cnn,mse,30,0.001,"ch96,k3,poolmax,p0.3",42,15.414,19.234,1137.0,7.3
FD003,cnn,asym,50,0.001,"ch96,k3,poolmax,p0.3",42,20.399,26.956,14758.3,11.8
FD003,cnn,asym,30,0.001,"ch96,k5,poolavg,p0.2",42,13.211,18.244,1250.7,12.1
FD003,cnn,mse,50,0.001,"ch96,k5,poolavg,p0.3",42,14.502,18.147,690.9,9.5
FD003,cnn,mse,30,0.001,"ch96,k5,poolmax,p0.2",42,13.694,16.656,1016.3,10.0
FD003,cnn,asym,50,0.001,"ch96,k5,poolmax,p0.2",42,14.137,19.499,1066.6,6.7
FD003,cnn,asym,30,0.001,"ch96,k5,poolmax,p0.3",42,13.005,16.897,880.1,9.0
FD003,cnn,mse,50,0.001,"ch96,k7,poolavg,p0.2",42,12.377,15.955,495.5,11.9
FD003,cnn,mse,30,0.001,"ch96,k7,poolavg,p0.3",42,12.707,16.844,522.3,7.6
FD003,cnn,asym,50,0.001,"ch96,k7,poolavg,p0.3",42,12.854,16.313,609.5,16.3
FD003,cnn,asym,30,0.001,"ch96,k7,poolmax,p0.2",42,13.581,16.718,863.3,8.9
FD003,cnn,mse,50,0.001,"ch96,k7,poolmax,p0.3",42,13.484,16.737,852.0,10.4
FD003,cnn,mse,30,0.001,"ch128,k3,poolavg,p0.2",42,17.301,21.45,2053.3,10.1
FD003,cnn,asym,50,0.001,"ch128,k3,poolavg,p0.2",42,16.822,23.285,2087.8,8.8
FD003,cnn,asym,30,0.001,"ch128,k3,poolavg,p0.3",42,16.974,21.351,1407.8,7.0
FD003,cnn,mse,50,0.001,"ch128,k3,poolmax,p0.2",42,18.569,24.456,3544.1,6.7
FD003,cnn,mse,30,0.001,"ch128,k3,poolmax,p0.3",42,15.115,19.694,1360.1,7.0
FD003,cnn,asym,50,0.001,"ch128,k3,poolmax,p0.3",42,18.842,26.266,7635.3,8.3
FD003,cnn,asym,30,0.001,"ch128,k5,poolavg,p0.2",42,14.103,16.885,513.4,11.2
FD003,cnn,mse,50,0.001,"ch128,k5,poolavg,p0.3",42,15.364,18.67,832.5,12.7
FD003,cnn,mse,30,0.001,"ch128,k5,poolmax,p0.2",42,13.459,17.197,1388.0,9.4
FD003,cnn,asym,50,0.001,"ch128,k5,poolmax,p0.2",42,13.707,17.121,971.0,9.3
FD003,cnn,asym,30,0.001,"ch128,k5,poolmax,p0.3",42,13.273,16.688,942.0,9.6
FD003,cnn,mse,50,0.001,"ch128,k7,poolavg,p0.2",42,12.709,15.384,544.3,13.3
FD003,cnn,mse,30,0.001,"ch128,k7,poolavg,p0.3",42,12.406,15.763,487.7,10.3
FD003,cnn,asym,50,0.001,"ch128,k7,poolavg,p0.3",42,12.643,15.073,438.3,15.5
FD003,cnn,asym,30,0.001,"ch128,k7,poolmax,p0.2",42,13.324,17.912,1235.0,8.2
FD003,cnn,mse,50,0.001,"ch128,k7,poolmax,p0.3",42,15.283,20.627,2320.0,10.8
FD003,lstm,mse,30,0.001,"hid64,layers1,p0.2",42,11.683,13.715,563.1,24.5
FD003,lstm,asym,50,0.001,"hid64,layers1,p0.2",42,10.049,12.864,371.3,19.9
FD003,lstm,asym,30,0.001,"hid64,layers1,p0.3",42,11.435,12.037,237.0,29.0
FD003,lstm,mse,50,0.001,"hid64,layers2,p0.2",42,10.448,13.775,493.2,20.3
FD003,lstm,mse,30,0.001,"hid64,layers2,p0.3",42,11.769,14.765,589.9,16.5
FD003,lstm,asym,50,0.001,"hid64,layers2,p0.3",42,10.886,13.379,581.8,14.3
FD003,lstm,asym,30,0.001,"hid64,layers3,p0.2",42,10.543,13.842,966.0,13.3
FD003,lstm,mse,50,0.001,"hid64,layers3,p0.3",42,10.675,13.833,1009.3,22.5
FD003,lstm,mse,30,0.001,"hid96,layers1,p0.2",42,11.344,13.583,385.8,17.3
FD003,lstm,asym,50,0.001,"hid96,layers1,p0.2",42,10.323,13.256,388.8,15.1
FD003,lstm,asym,30,0.001,"hid96,layers1,p0.3",42,11.233,12.302,271.1,19.1
FD003,lstm,mse,50,0.001,"hid96,layers2,p0.2",42,10.208,13.992,897.2,15.7
FD003,lstm,mse,30,0.001,"hid96,layers2,p0.3",42,10.675,13.955,818.8,14.0
FD003,lstm,asym,50,0.001,"hid96,layers2,p0.3",42,10.25,13.684,551.1,20.5
FD003,lstm,asym,30,0.001,"hid96,layers3,p0.2",42,11.224,13.7,599.1,22.6
FD003,lstm,mse,50,0.001,"hid96,layers3,p0.3",42,41.935,39.698,16476.9,10.1
FD003,lstm,mse,30,0.001,"hid128,layers1,p0.2",42,11.645,14.6,459.8,15.9
FD003,lstm,asym,50,0.001,"hid128,layers1,p0.2",42,10.121,12.962,320.9,20.9
FD003,lstm,asym,30,0.001,"hid128,layers1,p0.3",42,11.095,12.934,285.1,33.4
FD003,lstm,mse,50,0.001,"hid128,layers2,p0.2",42,10.122,12.006,260.6,38.5
FD003,lstm,mse,30,0.001,"hid128,layers2,p0.3",42,13.44,15.942,925.5,43.1
FD003,lstm,asym,50,0.001,"hid128,layers2,p0.3",42,10.189,13.444,397.7,44.9
FD003,lstm,asym,30,0.001,"hid128,layers3,p0.2",42,41.891,40.125,20330.1,16.4
FD003,lstm,mse,50,0.001,"hid128,layers3,p0.3",42,41.963,40.627,24811.3,25.3
FD003,lstm,mse,30,0.001,"hid160,layers1,p0.2",42,10.852,12.244,225.4,44.9
FD003,lstm,asym,50,0.001,"hid160,layers1,p0.2",42,10.178,12.392,261.4,47.8
FD003,lstm,asym,30,0.001,"hid160,layers1,p0.3",42,10.883,12.28,233.0,43.2
FD003,lstm,mse,50,0.001,"hid160,layers2,p0.2",42,41.922,39.75,16956.6,44.6
FD003,lstm,mse,30,0.001,"hid160,layers2,p0.3",42,41.723,41.284,30885.0,31.5
FD003,lstm,asym,50,0.001,"hid160,layers2,p0.3",42,10.228,12.774,328.6,109.3
FD003,lstm,asym,30,0.001,"hid160,layers3,p0.2",42,41.893,40.12,20286.4,33.4
FD003,lstm,mse,50,0.001,"hid160,layers3,p0.3",42,41.958,40.604,24603.0,68.1
FD003,gru,mse,30,0.001,"hid64,layers1,p0.2",42,15.007,18.152,1502.2,29.2
FD003,gru,asym,50,0.001,"hid64,layers1,p0.2",42,10.063,12.641,275.1,22.2
FD003,gru,asym,30,0.001,"hid64,layers1,p0.3",42,14.897,17.275,1170.4,36.0
FD003,gru,mse,50,0.001,"hid64,layers2,p0.2",42,10.216,12.817,287.7,13.8
FD003,gru,mse,30,0.001,"hid64,layers2,p0.3",42,11.538,14.268,441.7,16.3
FD003,gru,asym,50,0.001,"hid64,layers2,p0.3",42,10.1,12.344,242.0,16.0
FD003,gru,asym,30,0.001,"hid64,layers3,p0.2",42,10.73,12.89,270.1,23.4
FD003,gru,mse,50,0.001,"hid64,layers3,p0.3",42,10.419,12.589,273.7,26.7
FD003,gru,mse,30,0.001,"hid96,layers1,p0.2",42,11.592,13.846,506.4,36.2
FD003,gru,asym,50,0.001,"hid96,layers1,p0.2",42,9.676,12.289,259.8,24.7
FD003,gru,asym,30,0.001,"hid96,layers1,p0.3",42,15.216,17.92,1080.3,40.8
FD003,gru,mse,50,0.001,"hid96,layers2,p0.2",42,9.9,12.818,272.2,22.1
FD003,gru,mse,30,0.001,"hid96,layers2,p0.3",42,10.917,13.04,332.7,27.6
FD003,gru,asym,50,0.001,"hid96,layers2,p0.3",42,10.008,12.594,263.1,20.8
FD003,gru,asym,30,0.001,"hid96,layers3,p0.2",42,10.657,12.146,255.2,27.6
FD003,gru,mse,50,0.001,"hid96,layers3,p0.3",42,9.701,12.662,272.7,22.6
FD003,gru,mse,30,0.001,"hid128,layers1,p0.2",42,11.142,12.68,346.9,38.3
FD003,gru,asym,50,0.001,"hid128,layers1,p0.2",42,11.834,13.767,288.7,23.2
FD003,gru,asym,30,0.001,"hid128,layers1,p0.3",42,11.1,12.628,255.4,31.8
FD003,gru,mse,50,0.001,"hid128,layers2,p0.2",42,9.835,12.128,254.8,27.2
FD003,gru,mse,30,0.001,"hid128,layers2,p0.3",42,11.326,12.921,311.1,34.8
FD003,gru,asym,50,0.001,"hid128,layers2,p0.3",42,9.954,11.82,216.2,26.6
FD003,gru,asym,30,0.001,"hid128,layers3,p0.2",42,10.576,12.408,241.0,27.4
FD003,gru,mse,50,0.001,"hid128,layers3,p0.3",42,10.314,12.366,250.9,35.8
FD003,bilstm,mse,30,0.001,"hid64,layers1,p0.2",42,11.468,12.633,275.5,29.7
FD003,bilstm,asym,50,0.001,"hid64,layers1,p0.2",42,10.528,13.087,318.0,20.8
FD003,bilstm,asym,30,0.001,"hid64,layers1,p0.3",42,11.379,13.831,389.1,41.6
FD003,bilstm,mse,50,0.001,"hid64,layers2,p0.2",42,10.907,13.395,643.3,24.2
FD003,bilstm,mse,30,0.001,"hid64,layers2,p0.3",42,10.788,14.59,984.8,17.0
FD003,bilstm,asym,50,0.001,"hid64,layers2,p0.3",42,10.438,13.011,341.0,23.4
FD003,bilstm,asym,30,0.001,"hid96,layers1,p0.2",42,10.704,12.382,279.8,34.8
FD003,bilstm,mse,50,0.001,"hid96,layers1,p0.3",42,10.959,13.238,374.3,26.9
FD003,bilstm,mse,30,0.001,"hid96,layers2,p0.2",42,11.659,12.689,333.8,22.8
FD003,bilstm,asym,50,0.001,"hid96,layers2,p0.2",42,10.463,13.068,395.4,37.8
FD003,bilstm,asym,30,0.001,"hid96,layers2,p0.3",42,10.921,12.301,264.9,39.5
FD003,bilstm,mse,50,0.001,"hid128,layers1,p0.2",42,10.648,13.753,536.8,40.7
FD003,bilstm,mse,30,0.001,"hid128,layers1,p0.3",42,11.563,14.119,341.9,36.5
FD003,bilstm,asym,50,0.001,"hid128,layers1,p0.3",42,10.859,14.087,449.0,54.4
FD003,bilstm,asym,30,0.001,"hid128,layers2,p0.2",42,11.437,14.696,607.9,34.7
FD003,bilstm,mse,50,0.001,"hid128,layers2,p0.3",42,10.666,13.378,425.6,46.9
FD003,cnnlstm,mse,30,0.001,"ch32,hid64,p0.2",42,12.366,14.545,569.6,27.0
FD003,cnnlstm,asym,50,0.001,"ch32,hid64,p0.2",42,11.381,13.793,373.5,28.4
FD003,cnnlstm,asym,30,0.001,"ch32,hid64,p0.3",42,11.375,13.292,291.4,21.5
FD003,cnnlstm,mse,50,0.001,"ch32,hid96,p0.2",42,10.542,13.294,299.3,24.1
FD003,cnnlstm,mse,30,0.001,"ch32,hid96,p0.3",42,11.045,12.875,554.0,19.5
FD003,cnnlstm,asym,50,0.001,"ch32,hid96,p0.3",42,11.286,14.832,755.8,14.3
FD003,cnnlstm,asym,30,0.001,"ch32,hid128,p0.2",42,10.862,12.586,368.0,19.5
FD003,cnnlstm,mse,50,0.001,"ch32,hid128,p0.3",42,10.609,13.277,598.1,19.6
FD003,cnnlstm,mse,30,0.001,"ch64,hid64,p0.2",42,12.093,13.096,312.5,15.7
FD003,cnnlstm,asym,50,0.001,"ch64,hid64,p0.2",42,10.179,12.163,462.3,11.9
FD003,cnnlstm,asym,30,0.001,"ch64,hid64,p0.3",42,11.275,12.943,337.2,16.2
FD003,cnnlstm,mse,50,0.001,"ch64,hid96,p0.2",42,10.941,14.691,1420.1,11.8
FD003,cnnlstm,mse,30,0.001,"ch64,hid96,p0.3",42,11.896,14.82,752.2,21.7
FD003,cnnlstm,asym,50,0.001,"ch64,hid96,p0.3",42,10.961,13.877,652.0,13.0
FD003,cnnlstm,asym,30,0.001,"ch64,hid128,p0.2",42,10.677,14.295,607.6,13.1
FD003,cnnlstm,mse,50,0.001,"ch64,hid128,p0.3",42,10.353,12.271,574.8,18.8
FD003,tcn,mse,30,0.001,"ch32,levels3,p0.1",42,13.334,16.921,955.3,18.2
FD003,tcn,asym,50,0.001,"ch32,levels3,p0.1",42,13.272,16.417,732.8,14.2
FD003,tcn,asym,30,0.001,"ch32,levels3,p0.2",42,13.712,16.453,730.1,19.9
FD003,tcn,mse,50,0.001,"ch32,levels4,p0.1",42,12.096,14.274,593.8,16.5
FD003,tcn,mse,30,0.001,"ch32,levels4,p0.2",42,13.814,15.416,872.1,16.9
FD003,tcn,asym,50,0.001,"ch32,levels4,p0.2",42,11.602,13.746,550.5,27.4
FD003,tcn,asym,30,0.001,"ch32,levels5,p0.1",42,11.738,13.787,579.6,24.3
FD003,tcn,mse,50,0.001,"ch32,levels5,p0.2",42,11.542,14.601,646.9,16.5
FD003,tcn,mse,30,0.001,"ch32,levels6,p0.1",42,11.904,13.46,646.3,20.5
FD003,tcn,asym,50,0.001,"ch32,levels6,p0.1",42,11.027,13.865,551.3,24.7
FD003,tcn,asym,30,0.001,"ch32,levels6,p0.2",42,11.747,14.384,707.7,29.4
FD003,tcn,mse,50,0.001,"ch64,levels3,p0.1",42,12.63,15.577,693.5,24.4
FD003,tcn,mse,30,0.001,"ch64,levels3,p0.2",42,12.176,15.725,834.6,17.1
FD003,tcn,asym,50,0.001,"ch64,levels3,p0.2",42,12.418,15.041,660.2,19.6
FD003,tcn,asym,30,0.001,"ch64,levels4,p0.1",42,12.516,14.743,717.6,21.0
FD003,tcn,mse,50,0.001,"ch64,levels4,p0.2",42,11.596,14.784,666.7,14.7
FD003,tcn,mse,30,0.001,"ch64,levels5,p0.1",42,12.633,15.937,817.6,18.6
FD003,tcn,asym,50,0.001,"ch64,levels5,p0.1",42,10.992,14.517,806.2,17.8
FD003,tcn,asym,30,0.001,"ch64,levels5,p0.2",42,12.502,15.451,947.1,18.0
FD003,tcn,mse,50,0.001,"ch64,levels6,p0.1",42,11.499,14.001,498.2,17.7
